generator,benchmark,seed,fold,obj_name,episode_id,proposal_iter,proposal_nonbaseline,baseline_miou,proposal_miou,proposal_delta_miou,proposal_degraded,support_margin,foreground_margin,temporal_stability,temporal_baseline,temporal_deficit,support_fg_pass,source_file
PerSAM-F-compatible,FSS-1000,42,0,39_class-763,FSS-1000|fold0|39_class-763,2,1,0.955026388168335,0.9548560380935668,-0.00017035007476817743,1,-7.903575897205695e-05,-0.00022339820861816406,0.997851282719104,1.0,0.002148717280896051,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,40_class-764,FSS-1000|fold0|40_class-764,4,1,0.4937811493873596,0.9416851997375488,0.4479040503501892,0,0.008139312267303467,-0.006611526012420543,0.9949532710280374,1.0,0.005046728971962566,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,41_class-764,FSS-1000|fold0|41_class-764,4,1,0.9491472244262696,0.947490692138672,-0.0016565322875976562,1,0.0003445148468016468,0.00097733736038208,0.9958532323820616,1.0,0.004146767617938418,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,42_class-764,FSS-1000|fold0|42_class-764,0,0,0.6773928999900818,0.6773928999900818,0.0,0,0.0,0.0,1.0,1.0,0.0,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,43_class-764,FSS-1000|fold0|43_class-764,2,1,0.9810160398483276,0.9810522794723512,3.623962402354852e-05,0,-1.2814998626708984e-05,0.0002484917640686035,0.9995051464766428,1.0,0.0004948535233572082,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,44_class-764,FSS-1000|fold0|44_class-764,2,1,0.9644671082496644,0.9642268419265748,-0.0002402663230895996,1,0.00010508298873901367,-0.0003764629364013672,0.1603233101599799,1.0,0.8396766898400201,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,45_class-764,FSS-1000|fold0|45_class-764,1,1,0.8922448754310608,0.8951504230499268,0.002905547618865967,0,-4.810094833362921e-05,0.000648200511932262,0.9898734177215188,1.0,0.010126582278481178,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,46_class-764,FSS-1000|fold0|46_class-764,4,1,0.8732659220695496,0.9762609004974364,0.10299497842788685,0,0.0032417774200439453,0.01524364948272705,0.9985507574556736,1.0,0.0014492425443264345,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,47_class-764,FSS-1000|fold0|47_class-764,1,1,0.9651161432266236,0.823239803314209,-0.14187633991241466,1,-0.0026487112045288086,0.0069931745529175915,0.7148472493921056,1.0,0.28515275060789436,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,48_class-764,FSS-1000|fold0|48_class-764,4,1,0.9355522394180298,0.9350468516349792,-0.0005053877830505371,1,-2.2590160369762025e-05,-0.0008432865142824486,0.9951391503782564,1.0,0.0048608496217436015,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,49_class-764,FSS-1000|fold0|49_class-764,3,1,0.9633578062057496,0.9633222222328186,-3.5583972931019225e-05,1,-2.6285648345836243e-05,-0.00026786327362060547,0.9875549886343196,1.0,0.012445011365680436,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,50_class-765,FSS-1000|fold0|50_class-765,1,1,0.9515024423599244,0.9518235325813292,0.00032109022140480725,0,-2.825260162364618e-05,-0.00023639202117919922,0.9978966433934152,1.0,0.002103356606584783,0,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
PerSAM-F-compatible,FSS-1000,42,0,51_class-765,FSS-1000|fold0|51_class-765,5,1,0.5470921993255615,0.4998126029968261,-0.04727959632873541,1,0.0005111098289489746,0.243313729763031,0.5940075871112777,1.0,0.40599241288872234,1,E:\PR-MaGIC-main\PR-MaGIC-main\results\multicriteria\fss_f0_s42_full\0\csvs\selector_original_candidates.csv
