generator,benchmark,episodes,tau_tmp,accepted_count,coverage,gate_fallback_rate,conditional_degradation_risk,selected_miou,baseline_miou,gain_over_baseline,ndr
PerSAM-F-compatible,FSS-1000,7200,0.6355677876325602,2627,0.36486111111111114,0.47152777777777777,0.4210125618576323,0.8687407378856895,0.8578307747619369,0.010909963123752581,0.8463888888888889
PerSAM-F-compatible,FSS-1000,7200,0.6471732727441488,2634,0.36583333333333334,0.47055555555555556,0.42065299924069854,0.8689298122297947,0.8578307747619369,0.01109903746785777,0.8461111111111111
PerSAM-F-compatible,FSS-1000,7200,0.6536073444101217,2641,0.36680555555555555,0.46958333333333335,0.4202953426732298,0.86893017286687,0.8578307747619369,0.011099398104933142,0.8458333333333333
PerSAM-F-compatible,FSS-1000,7200,0.6620329945650506,2648,0.36777777777777776,0.4686111111111111,0.4195619335347432,0.8690552614344051,0.8578307747619369,0.011224486672468224,0.8456944444444444
PerSAM-F-compatible,FSS-1000,7200,0.6690763646288491,2656,0.3688888888888889,0.4675,0.4198042168674699,0.8689976788192547,0.8578307747619369,0.01116690405731788,0.8451388888888889
PerSAM-F-compatible,FSS-1000,7200,0.6814674983980882,2663,0.3698611111111111,0.46652777777777776,0.4198272624859181,0.8690953477807731,0.8578307747619369,0.011264573018836219,0.8447222222222223
PerSAM-F-compatible,FSS-1000,7200,0.6938125493708838,2670,0.37083333333333335,0.46555555555555556,0.41872659176029964,0.8693219916609815,0.8578307747619369,0.011491216899044553,0.8447222222222223
PerSAM-F-compatible,FSS-1000,7200,0.7014235501714999,2677,0.37180555555555556,0.46458333333333335,0.4194994396712738,0.869260899528486,0.8578307747619369,0.011430124766549045,0.8440277777777778
PerSAM-F-compatible,FSS-1000,7200,0.7075770041215756,2684,0.37277777777777776,0.4636111111111111,0.4187779433681073,0.8695138548815804,0.8578307747619369,0.011683080119643516,0.8438888888888889
PerSAM-F-compatible,FSS-1000,7200,0.7190522867139844,2691,0.37375,0.4626388888888889,0.4188034188034188,0.8698683275515213,0.8578307747619369,0.012037552789584474,0.8434722222222222
PerSAM-F-compatible,FSS-1000,7200,0.7299979361316902,2699,0.3748611111111111,0.46152777777777776,0.4183030752130419,0.8700297964265984,0.8578307747619369,0.01219902166466151,0.8431944444444445
PerSAM-F-compatible,FSS-1000,7200,0.7525160626215259,2706,0.37583333333333335,0.46055555555555555,0.4186991869918699,0.8700634934613481,0.8578307747619369,0.01223271869941123,0.8426388888888889
PerSAM-F-compatible,FSS-1000,7200,0.7577395685677051,2713,0.37680555555555556,0.45958333333333334,0.4190932546995945,0.8699074267787444,0.8578307747619369,0.012076652016807606,0.8420833333333333
PerSAM-F-compatible,FSS-1000,7200,0.76819143037798,2720,0.37777777777777777,0.45861111111111114,0.41875,0.8700887366989627,0.8578307747619369,0.012257961937025863,0.8418055555555556
PerSAM-F-compatible,FSS-1000,7200,0.773542216132279,2727,0.37875,0.4576388888888889,0.41877521085441877,0.8701179252797737,0.8578307747619369,0.012287150517836886,0.8413888888888889
PerSAM-F-compatible,FSS-1000,7200,0.791216032501779,2735,0.3798611111111111,0.45652777777777775,0.4182815356489945,0.8703623611888744,0.8578307747619369,0.01253158642693759,0.8411111111111111
PerSAM-F-compatible,FSS-1000,7200,0.7988561978748668,2742,0.38083333333333336,0.45555555555555555,0.41830780452224653,0.8705317499524811,0.8578307747619369,0.01270097519054414,0.8406944444444444
PerSAM-F-compatible,FSS-1000,7200,0.8075408166947118,2749,0.38180555555555556,0.45458333333333334,0.41797017097126227,0.8707793838773957,0.8578307747619369,0.01294860911545887,0.8404166666666667
PerSAM-F-compatible,FSS-1000,7200,0.8244790566824635,2756,0.3827777777777778,0.45361111111111113,0.4172714078374456,0.8709937129744018,0.8578307747619369,0.013162938212464925,0.8402777777777778
PerSAM-F-compatible,FSS-1000,7200,0.8413079035462347,2763,0.38375,0.45263888888888887,0.41621425986246835,0.8713488317420706,0.8578307747619369,0.01351805698013373,0.8402777777777778
PerSAM-F-compatible,FSS-1000,7200,0.8525479482343474,2771,0.3848611111111111,0.45152777777777775,0.4157343919162757,0.8717906058318395,0.8578307747619369,0.013959831069902673,0.84
PerSAM-F-compatible,FSS-1000,7200,0.8671445244574946,2778,0.3858333333333333,0.45055555555555554,0.4150467962562995,0.872176404822773,0.8578307747619369,0.014345630060836103,0.8398611111111111
PerSAM-F-compatible,FSS-1000,7200,0.8857277903597133,2785,0.38680555555555557,0.44958333333333333,0.414721723518851,0.8724808893412248,0.8578307747619369,0.014650114579287927,0.8395833333333333
PerSAM-F-compatible,FSS-1000,7200,0.89480285312227,2792,0.3877777777777778,0.4486111111111111,0.414756446991404,0.8727680409521175,0.8578307747619369,0.014937266190180607,0.8391666666666666
PerSAM-F-compatible,FSS-1000,7200,0.9010421440347642,2799,0.38875,0.44763888888888886,0.41407645587709896,0.8733805304576849,0.8578307747619369,0.015549755695748091,0.8390277777777778
PerSAM-F-compatible,FSS-1000,7200,0.9099310288418102,2807,0.3898611111111111,0.4465277777777778,0.4132525828286427,0.8738961315623277,0.8578307747619369,0.016065356800390874,0.8388888888888889
PerSAM-F-compatible,FSS-1000,7200,0.9155781649550214,2814,0.3908333333333333,0.44555555555555554,0.41222459132906897,0.8742950951134683,0.8578307747619369,0.016464320351531368,0.8388888888888889
PerSAM-F-compatible,FSS-1000,7200,0.9220203872810835,2821,0.3918055555555556,0.44458333333333333,0.41120170152428215,0.8750505208909615,0.8578307747619369,0.01721974612902462,0.8388888888888889
PerSAM-F-compatible,FSS-1000,7200,0.9306733314805253,2828,0.3927777777777778,0.4436111111111111,0.4101838755304102,0.8754569761928481,0.8578307747619369,0.01762620143091125,0.8388888888888889
PerSAM-F-compatible,FSS-1000,7200,0.9424373412596647,2835,0.39375,0.4426388888888889,0.4091710758377425,0.8760282948996044,0.8578307747619369,0.0181975201376675,0.8388888888888889
PerSAM-F-compatible,FSS-1000,7200,0.9481451661671154,2843,0.3948611111111111,0.4415277777777778,0.40801969750263806,0.8769527491352831,0.8578307747619369,0.019121974373346246,0.8388888888888889
PerSAM-F-compatible,FSS-1000,7200,0.958429464556672,2850,0.3958333333333333,0.44055555555555553,0.40807017543859647,0.8771428484120406,0.8578307747619369,0.019312073650103734,0.8384722222222222
PerSAM-F-compatible,FSS-1000,7200,0.9664244206304171,2857,0.3968055555555556,0.4395833333333333,0.4070703535176759,0.8779429638954914,0.8578307747619369,0.02011218913355454,0.8384722222222222
PerSAM-F-compatible,FSS-1000,7200,0.9724858631104994,2864,0.3977777777777778,0.4386111111111111,0.4064245810055866,0.8784301470932809,0.8578307747619369,0.020599372331344058,0.8383333333333334
PerSAM-F-compatible,FSS-1000,7200,0.9942641739266015,2871,0.39875,0.4376388888888889,0.4057819575060954,0.87897339574527,0.8578307747619369,0.02114262098333307,0.8381944444444445
PerSAM-F-compatible,FSS-1000,7200,1.0,2882,0.4002777777777778,0.4361111111111111,0.40458015267175573,0.8795127479933823,0.8578307747619369,0.02168197323144543,0.8380555555555556
PerSAM-F-compatible,FSS-1000,7200,1.000000000001,2882,0.4002777777777778,0.4361111111111111,0.40458015267175573,0.8795127479933823,0.8578307747619369,0.02168197323144543,0.8380555555555556
PerSAM-F-compatible,COCO-20i,12000,0.0,0,0.0,0.8320833333333333,0.0,0.5351710284367146,0.5351710284367146,0.0,1.0
PerSAM-F-compatible,COCO-20i,12000,8.745845723279189e-05,1,8.333333333333333e-05,0.832,0.0,0.5351726666927279,0.5351710284367146,1.6382560133934022e-06,1.0
PerSAM-F-compatible,COCO-20i,12000,0.0001881202737459098,16,0.0013333333333333333,0.83075,0.4375,0.5352161841008638,0.5351710284367146,4.515566414920615e-05,0.9994166666666666
PerSAM-F-compatible,COCO-20i,12000,0.0002551216685581531,31,0.0025833333333333333,0.8295,0.3870967741935484,0.5352165966263177,0.5351710284367146,4.556818960312134e-05,0.999
PerSAM-F-compatible,COCO-20i,12000,0.00030978746712229945,47,0.003916666666666666,0.8281666666666667,0.48936170212765956,0.5351969085875413,0.5351710284367146,2.5880150826803053e-05,0.9980833333333333
PerSAM-F-compatible,COCO-20i,12000,0.00039261569360399593,62,0.005166666666666667,0.8269166666666666,0.4838709677419355,0.535199235513137,0.5351710284367146,2.8207076422404462e-05,0.9975
PerSAM-F-compatible,COCO-20i,12000,0.00043672401469804225,78,0.0065,0.8255833333333333,0.5,0.5351696900858369,0.5351710284367146,-1.3383508776314984e-06,0.99675
PerSAM-F-compatible,COCO-20i,12000,0.0004791323913519502,93,0.00775,0.8243333333333334,0.4838709677419355,0.5351715154551105,0.5351710284367146,4.87018395991338e-07,0.99625
PerSAM-F-compatible,COCO-20i,12000,0.0005574441650662316,109,0.009083333333333334,0.823,0.5045871559633027,0.5351815489843623,0.5351710284367146,1.0520547647805235e-05,0.9954166666666666
PerSAM-F-compatible,COCO-20i,12000,0.000592233013794361,124,0.010333333333333333,0.82175,0.4838709677419355,0.535164136742814,0.5351710284367146,-6.891693900494526e-06,0.995
PerSAM-F-compatible,COCO-20i,12000,0.0006475334613122644,139,0.011583333333333333,0.8205,0.48201438848920863,0.5351655018568174,0.5351710284367146,-5.5265798970746405e-06,0.9944166666666666
PerSAM-F-compatible,COCO-20i,12000,0.0007014475505454282,155,0.012916666666666667,0.8191666666666667,0.4645161290322581,0.5352295191178855,0.5351710284367146,5.849068117095162e-05,0.994
PerSAM-F-compatible,COCO-20i,12000,0.0007865207178167091,170,0.014166666666666666,0.8179166666666666,0.4764705882352941,0.535256031918291,0.5351710284367146,8.500348157637445e-05,0.99325
PerSAM-F-compatible,COCO-20i,12000,0.0008584589738262938,186,0.0155,0.8165833333333333,0.489247311827957,0.5352199915749467,0.5351710284367146,4.896313823216287e-05,0.9924166666666666
PerSAM-F-compatible,COCO-20i,12000,0.0009161283585392726,201,0.01675,0.8153333333333334,0.47761194029850745,0.5352371520651019,0.5351710284367146,6.612362838738289e-05,0.992
PerSAM-F-compatible,COCO-20i,12000,0.001013029387446034,217,0.018083333333333333,0.814,0.4838709677419355,0.5352646205241617,0.5351710284367146,9.359208744717765e-05,0.99125
PerSAM-F-compatible,COCO-20i,12000,0.001082563785989879,232,0.019333333333333334,0.81275,0.4827586206896552,0.5352599808464583,0.5351710284367146,8.895240974379704e-05,0.9906666666666667
PerSAM-F-compatible,COCO-20i,12000,0.0011579062214767124,248,0.020666666666666667,0.8114166666666667,0.47580645161290325,0.5353214510638402,0.5351710284367146,0.00015042262712571149,0.9901666666666666
PerSAM-F-compatible,COCO-20i,12000,0.0012594378697708024,263,0.021916666666666668,0.8101666666666667,0.4790874524714829,0.5353862919977691,0.5351710284367146,0.00021526356105459855,0.9895
PerSAM-F-compatible,COCO-20i,12000,0.0013239076227158746,278,0.023166666666666665,0.8089166666666666,0.48201438848920863,0.5353951546335107,0.5351710284367146,0.0002241261967962297,0.9888333333333333
PerSAM-F-compatible,COCO-20i,12000,0.0014071929332111325,294,0.0245,0.8075833333333333,0.46938775510204084,0.5354200042569525,0.5351710284367146,0.0002489758202379259,0.9885
PerSAM-F-compatible,COCO-20i,12000,0.0015010139693903803,309,0.02575,0.8063333333333333,0.4692556634304207,0.5354537275963909,0.5351710284367146,0.0002826991596763642,0.9879166666666667
PerSAM-F-compatible,COCO-20i,12000,0.0016064093495584703,325,0.027083333333333334,0.805,0.4707692307692308,0.53545148506228,0.5351710284367146,0.00028045662556542086,0.98725
PerSAM-F-compatible,COCO-20i,12000,0.0017476279839198125,340,0.028333333333333332,0.80375,0.4764705882352941,0.535511496970692,0.5351710284367146,0.00034046853397740046,0.9865
PerSAM-F-compatible,COCO-20i,12000,0.0018996899872862083,356,0.029666666666666668,0.8024166666666667,0.4803370786516854,0.5355188976094263,0.5351710284367146,0.0003478691727117014,0.98575
PerSAM-F-compatible,COCO-20i,12000,0.0020467742049917925,371,0.030916666666666665,0.8011666666666667,0.477088948787062,0.5355300156290468,0.5351710284367146,0.00035898719233227886,0.98525
PerSAM-F-compatible,COCO-20i,12000,0.0021460721812539066,387,0.03225,0.7998333333333333,0.4754521963824289,0.5355616636229193,0.5351710284367146,0.0003906351862048418,0.9846666666666667
PerSAM-F-compatible,COCO-20i,12000,0.0022282348521874247,402,0.0335,0.7985833333333333,0.4651741293532338,0.5355976687039073,0.5351710284367146,0.0004266402671928516,0.9844166666666667
PerSAM-F-compatible,COCO-20i,12000,0.0023665731767704068,417,0.03475,0.7973333333333333,0.4724220623501199,0.5355697640816507,0.5351710284367146,0.0003987356449360958,0.9835833333333334
PerSAM-F-compatible,COCO-20i,12000,0.002546108651676558,433,0.036083333333333335,0.796,0.47575057736720555,0.5355518383324283,0.5351710284367146,0.0003808098957136582,0.9828333333333333
PerSAM-F-compatible,COCO-20i,12000,0.0027811200364794785,448,0.037333333333333336,0.79475,0.47098214285714285,0.5355387448360659,0.5351710284367146,0.00036771639935128997,0.9824166666666667
PerSAM-F-compatible,COCO-20i,12000,0.002949949069260399,464,0.03866666666666667,0.7934166666666667,0.47413793103448276,0.5355279893499003,0.5351710284367146,0.00035696091318580624,0.9816666666666667
PerSAM-F-compatible,COCO-20i,12000,0.0030436643343328632,479,0.03991666666666667,0.7921666666666667,0.4759916492693111,0.5355411045299358,0.5351710284367146,0.00037007609322123834,0.981
PerSAM-F-compatible,COCO-20i,12000,0.0032012091799118723,495,0.04125,0.7908333333333334,0.4727272727272727,0.5355562984070567,0.5351710284367146,0.0003852699703420511,0.9805
PerSAM-F-compatible,COCO-20i,12000,0.0033018260679071603,510,0.0425,0.7895833333333333,0.47058823529411764,0.535552904437558,0.5351710284367146,0.00038187600084347634,0.98
PerSAM-F-compatible,COCO-20i,12000,0.0034392970993258037,526,0.043833333333333335,0.78825,0.46387832699619774,0.5355739006753526,0.5351710284367146,0.00040287223863803455,0.9796666666666667
PerSAM-F-compatible,COCO-20i,12000,0.0036649853189441874,541,0.045083333333333336,0.787,0.46395563770794823,0.535627996212211,0.5351710284367146,0.00045696777549649885,0.9790833333333333
PerSAM-F-compatible,COCO-20i,12000,0.003774755895934125,556,0.04633333333333333,0.78575,0.45863309352517984,0.5356742625568974,0.5351710284367146,0.0005032341201828481,0.97875
PerSAM-F-compatible,COCO-20i,12000,0.004012914890380339,572,0.04766666666666667,0.7844166666666667,0.4632867132867133,0.5356824158849486,0.5351710284367146,0.0005113874482340178,0.9779166666666667
PerSAM-F-compatible,COCO-20i,12000,0.004306883484105097,587,0.048916666666666664,0.7831666666666667,0.4565587734241908,0.5357500178016392,0.5351710284367146,0.0005789893649246852,0.9776666666666667
PerSAM-F-compatible,COCO-20i,12000,0.004528131293168331,603,0.05025,0.7818333333333334,0.4560530679933665,0.5358640208216675,0.5351710284367146,0.0006929923849529585,0.9770833333333333
PerSAM-F-compatible,COCO-20i,12000,0.0047428362770070235,618,0.0515,0.7805833333333333,0.45307443365695793,0.5359537676147786,0.5351710284367146,0.0007827391780641237,0.9766666666666667
PerSAM-F-compatible,COCO-20i,12000,0.004898685056317251,634,0.052833333333333336,0.77925,0.45110410094637227,0.5360261835254398,0.5351710284367146,0.0008551550887253445,0.9761666666666666
PerSAM-F-compatible,COCO-20i,12000,0.005177838886150292,649,0.05408333333333333,0.778,0.44992295839753466,0.5360268016305733,0.5351710284367146,0.0008557731938587188,0.9756666666666667
PerSAM-F-compatible,COCO-20i,12000,0.005475730192177025,665,0.05541666666666667,0.7766666666666666,0.4496240601503759,0.5360541828768619,0.5351710284367146,0.0008831544401473363,0.9750833333333333
PerSAM-F-compatible,COCO-20i,12000,0.005759116865476628,680,0.056666666666666664,0.7754166666666666,0.4514705882352941,0.5360984061567869,0.5351710284367146,0.0009273777200723996,0.9744166666666667
PerSAM-F-compatible,COCO-20i,12000,0.006023031677457096,695,0.057916666666666665,0.7741666666666667,0.4503597122302158,0.5362039794278778,0.5351710284367146,0.001032950991163185,0.9739166666666667
PerSAM-F-compatible,COCO-20i,12000,0.006268635278177902,711,0.05925,0.7728333333333334,0.4472573839662447,0.5362429084504159,0.5351710284367146,0.0010718800137013505,0.9735
PerSAM-F-compatible,COCO-20i,12000,0.006683120600039516,726,0.0605,0.7715833333333333,0.4490358126721763,0.5362933207315218,0.5351710284367146,0.001122292294807266,0.9728333333333333
PerSAM-F-compatible,COCO-20i,12000,0.0071479025485544105,742,0.06183333333333333,0.77025,0.44609164420485176,0.5364349831506746,0.5351710284367146,0.0012639547139600227,0.9724166666666667
PerSAM-F-compatible,COCO-20i,12000,0.007419216734122764,757,0.06308333333333334,0.769,0.4478203434610304,0.5364266605292893,0.5351710284367146,0.0012556320925747662,0.97175
PerSAM-F-compatible,COCO-20i,12000,0.00782033106898282,773,0.06441666666666666,0.7676666666666667,0.44372574385511,0.5365572171002763,0.5351710284367146,0.0013861886635616733,0.9714166666666667
PerSAM-F-compatible,COCO-20i,12000,0.008533664093896328,788,0.06566666666666666,0.7664166666666666,0.4403553299492386,0.5366033625046548,0.5351710284367146,0.0014323340679402463,0.9710833333333333
PerSAM-F-compatible,COCO-20i,12000,0.008860390156220485,804,0.067,0.7650833333333333,0.43905472636815923,0.5366458052858846,0.5351710284367146,0.0014747768491700601,0.9705833333333334
PerSAM-F-compatible,COCO-20i,12000,0.009313272780681142,819,0.06825,0.7638333333333334,0.4432234432234432,0.5366500426912195,0.5351710284367146,0.00147901425450497,0.96975
PerSAM-F-compatible,COCO-20i,12000,0.009885335467971807,834,0.0695,0.7625833333333333,0.4412470023980815,0.5367676666983849,0.5351710284367146,0.001596638261670402,0.9693333333333334
PerSAM-F-compatible,COCO-20i,12000,0.01068555367013634,850,0.07083333333333333,0.76125,0.44588235294117645,0.5367131685946273,0.5351710284367146,0.0015421401579127027,0.9684166666666667
PerSAM-F-compatible,COCO-20i,12000,0.011508542211839053,865,0.07208333333333333,0.76,0.4439306358381503,0.5368494355215516,0.5351710284367146,0.0016784070848370903,0.968
PerSAM-F-compatible,COCO-20i,12000,0.012146556084061429,881,0.07341666666666667,0.7586666666666667,0.4426787741203178,0.5368492736049132,0.5351710284367146,0.0016782451681986762,0.9675
PerSAM-F-compatible,COCO-20i,12000,0.01289958684494022,896,0.07466666666666667,0.7574166666666666,0.4408482142857143,0.5368947374872999,0.5351710284367146,0.0017237090505853605,0.9670833333333333
PerSAM-F-compatible,COCO-20i,12000,0.013500310665601685,912,0.076,0.7560833333333333,0.4375,0.5369225528143482,0.5351710284367146,0.0017515243776336624,0.96675
PerSAM-F-compatible,COCO-20i,12000,0.014073280178012636,927,0.07725,0.7548333333333334,0.4368932038834951,0.5369495412970718,0.5351710284367146,0.0017785128603572957,0.96625
PerSAM-F-compatible,COCO-20i,12000,0.01459291270173305,942,0.0785,0.7535833333333334,0.4320594479830149,0.5370374513333178,0.5351710284367146,0.0018664228966032775,0.9660833333333333
PerSAM-F-compatible,COCO-20i,12000,0.015499278196153812,958,0.07983333333333334,0.75225,0.4279749478079332,0.537107733786368,0.5351710284367146,0.0019367053496534936,0.9658333333333333
PerSAM-F-compatible,COCO-20i,12000,0.01624167494232133,973,0.08108333333333333,0.751,0.4295991778006166,0.5370913228122033,0.5351710284367146,0.0019202943754886895,0.9651666666666666
PerSAM-F-compatible,COCO-20i,12000,0.01761057344264661,989,0.08241666666666667,0.7496666666666667,0.42972699696663297,0.5372135751846072,0.5351710284367146,0.002042546747892629,0.9645833333333333
PerSAM-F-compatible,COCO-20i,12000,0.01869381670444873,1004,0.08366666666666667,0.7484166666666666,0.42729083665338646,0.5372617737156785,0.5351710284367146,0.0020907452789639745,0.96425
PerSAM-F-compatible,COCO-20i,12000,0.01974930670410516,1020,0.085,0.7470833333333333,0.4264705882352941,0.5373674987904863,0.5351710284367146,0.0021964703537717773,0.96375
PerSAM-F-compatible,COCO-20i,12000,0.020758289667028747,1035,0.08625,0.7458333333333333,0.4260869565217391,0.5374315568652139,0.5351710284367146,0.0022605284284994316,0.96325
PerSAM-F-compatible,COCO-20i,12000,0.022412108330376396,1051,0.08758333333333333,0.7445,0.4224548049476689,0.5374119564787931,0.5351710284367146,0.002240928042078546,0.963
PerSAM-F-compatible,COCO-20i,12000,0.024612725960073228,1066,0.08883333333333333,0.74325,0.42120075046904315,0.537557137733044,0.5351710284367146,0.0023861092963294744,0.9625833333333333
PerSAM-F-compatible,COCO-20i,12000,0.026924000064845386,1081,0.09008333333333333,0.742,0.4199814986123959,0.5376022389609036,0.5351710284367146,0.0024312105241891305,0.9621666666666666
PerSAM-F-compatible,COCO-20i,12000,0.02826338462595257,1097,0.09141666666666666,0.7406666666666667,0.4202370100273473,0.5376178193170248,0.5351710284367146,0.0024467908803101936,0.9615833333333333
PerSAM-F-compatible,COCO-20i,12000,0.029703990605783687,1112,0.09266666666666666,0.7394166666666667,0.4199640287769784,0.5376749601032255,0.5351710284367146,0.0025039316665109554,0.9610833333333333
PerSAM-F-compatible,COCO-20i,12000,0.03187188561673132,1128,0.094,0.7380833333333333,0.41932624113475175,0.5376866219518998,0.5351710284367146,0.002515593515185173,0.9605833333333333
PerSAM-F-compatible,COCO-20i,12000,0.03380472611357089,1143,0.09525,0.7368333333333333,0.4199475065616798,0.5376540817050555,0.5351710284367146,0.0024830532683408815,0.96
PerSAM-F-compatible,COCO-20i,12000,0.03536166826358062,1159,0.09658333333333333,0.7355,0.41932700603968937,0.5377757988631395,0.5351710284367146,0.002604770426424996,0.9595
PerSAM-F-compatible,COCO-20i,12000,0.03796118188957159,1174,0.09783333333333333,0.73425,0.4190800681431005,0.5378478156610994,0.5351710284367146,0.002676787224384801,0.959
PerSAM-F-compatible,COCO-20i,12000,0.04146781193895464,1190,0.09916666666666667,0.7329166666666667,0.4176470588235294,0.5379145180865792,0.5351710284367146,0.00274348964986469,0.9585833333333333
PerSAM-F-compatible,COCO-20i,12000,0.04323974177970453,1205,0.10041666666666667,0.7316666666666667,0.4199170124481328,0.5379435771936841,0.5351710284367146,0.002772548756969627,0.9578333333333333
PerSAM-F-compatible,COCO-20i,12000,0.04583841435013827,1220,0.10166666666666667,0.7304166666666667,0.419672131147541,0.5379899631537167,0.5351710284367146,0.0028189347170021694,0.9573333333333334
PerSAM-F-compatible,COCO-20i,12000,0.04860907769510291,1236,0.103,0.7290833333333333,0.41828478964401294,0.53807469999017,0.5351710284367146,0.0029036715534554486,0.9569166666666666
PerSAM-F-compatible,COCO-20i,12000,0.05083011201341899,1251,0.10425,0.7278333333333333,0.416466826538769,0.5381657544117091,0.5351710284367146,0.002994725974994556,0.9565833333333333
PerSAM-F-compatible,COCO-20i,12000,0.05572541664493277,1267,0.10558333333333333,0.7265,0.4151539068666141,0.5382579814813702,0.5351710284367146,0.0030869530446555778,0.9561666666666667
PerSAM-F-compatible,COCO-20i,12000,0.05824220930803925,1282,0.10683333333333334,0.72525,0.4126365054602184,0.5383124470304368,0.5351710284367146,0.00314141859372224,0.9559166666666666
PerSAM-F-compatible,COCO-20i,12000,0.06112749747168664,1298,0.10816666666666666,0.7239166666666667,0.4167950693374422,0.5383134242808737,0.5351710284367146,0.0031423958441591823,0.9549166666666666
PerSAM-F-compatible,COCO-20i,12000,0.06488822584899824,1313,0.10941666666666666,0.7226666666666667,0.4150799695354151,0.538349007175954,0.5351710284367146,0.0031779787392394307,0.9545833333333333
PerSAM-F-compatible,COCO-20i,12000,0.0686633107412915,1329,0.11075,0.7213333333333334,0.4115876598946576,0.5384822992561676,0.5351710284367146,0.003311270819453057,0.9544166666666667
PerSAM-F-compatible,COCO-20i,12000,0.0716980474879757,1344,0.112,0.7200833333333333,0.4099702380952381,0.5385993681950786,0.5351710284367146,0.003428339758364018,0.9540833333333333
PerSAM-F-compatible,COCO-20i,12000,0.07411994514762293,1359,0.11325,0.7188333333333333,0.4105960264900662,0.5386463043246088,0.5351710284367146,0.003475275887894289,0.9535
PerSAM-F-compatible,COCO-20i,12000,0.07848230424389364,1375,0.11458333333333333,0.7175,0.40945454545454546,0.5387314681414961,0.5351710284367146,0.0035604397047815533,0.9530833333333333
PerSAM-F-compatible,COCO-20i,12000,0.08332849129596258,1390,0.11583333333333333,0.71625,0.4064748201438849,0.5387866173427999,0.5351710284367146,0.003615588906085274,0.9529166666666666
PerSAM-F-compatible,COCO-20i,12000,0.08822887643638852,1406,0.11716666666666667,0.7149166666666666,0.40825035561877665,0.5389256679165313,0.5351710284367146,0.003754639479816736,0.9521666666666667
PerSAM-F-compatible,COCO-20i,12000,0.09163869254636982,1421,0.11841666666666667,0.7136666666666667,0.40816326530612246,0.5389934651107663,0.5351710284367146,0.003822436674051763,0.9516666666666667
PerSAM-F-compatible,COCO-20i,12000,0.09597654622672523,1437,0.11975,0.7123333333333334,0.4077940153096729,0.5390737476710056,0.5351710284367146,0.0039027192342909983,0.9511666666666667
PerSAM-F-compatible,COCO-20i,12000,0.10201401341173076,1452,0.121,0.7110833333333333,0.4090909090909091,0.5391336598707809,0.5351710284367146,0.003962631434066376,0.9505
PerSAM-F-compatible,COCO-20i,12000,0.10674978182070721,1468,0.12233333333333334,0.70975,0.4080381471389646,0.5391518794261986,0.5351710284367146,0.003980850989484073,0.9500833333333333
PerSAM-F-compatible,COCO-20i,12000,0.11223384592972767,1483,0.12358333333333334,0.7085,0.4086311530681052,0.53917341267887,0.5351710284367146,0.004002384242155434,0.9495
PerSAM-F-compatible,COCO-20i,12000,0.1180351233692767,1498,0.12483333333333334,0.70725,0.40654205607476634,0.5392944299044999,0.5351710284367146,0.004123401467785394,0.94925
PerSAM-F-compatible,COCO-20i,12000,0.12201385599950697,1514,0.12616666666666668,0.7059166666666666,0.404887714663144,0.5393621890594853,0.5351710284367146,0.004191160622770743,0.9489166666666666
PerSAM-F-compatible,COCO-20i,12000,0.1260431333089055,1529,0.12741666666666668,0.7046666666666667,0.4048397645519948,0.5393845203047288,0.5351710284367146,0.004213491868014292,0.9484166666666667
PerSAM-F-compatible,COCO-20i,12000,0.12965719631919126,1545,0.12875,0.7033333333333334,0.4051779935275081,0.5393938098177605,0.5351710284367146,0.004222781381045934,0.9478333333333333
PerSAM-F-compatible,COCO-20i,12000,0.13531540329679975,1560,0.13,0.7020833333333333,0.40192307692307694,0.5394904872983364,0.5351710284367146,0.004319458861621873,0.94775
PerSAM-F-compatible,COCO-20i,12000,0.1393238764291109,1576,0.13133333333333333,0.70075,0.4016497461928934,0.5395272230304448,0.5351710284367146,0.004356194593730227,0.94725
PerSAM-F-compatible,COCO-20i,12000,0.14312462515520116,1591,0.13258333333333333,0.6995,0.399120050282841,0.5396285676084129,0.5351710284367146,0.004457539171698348,0.9470833333333334
PerSAM-F-compatible,COCO-20i,12000,0.14808714688005936,1607,0.13391666666666666,0.6981666666666667,0.3970130678282514,0.5396842385068206,0.5351710284367146,0.004513210070106045,0.9468333333333333
PerSAM-F-compatible,COCO-20i,12000,0.15282719918824958,1622,0.13516666666666666,0.6969166666666666,0.3964241676942047,0.5397222515863347,0.5351710284367146,0.004551223149620151,0.9464166666666667
PerSAM-F-compatible,COCO-20i,12000,0.15628814312999956,1637,0.13641666666666666,0.6956666666666667,0.3952351863164325,0.5397632455077934,0.5351710284367146,0.004592217071078873,0.9460833333333334
PerSAM-F-compatible,COCO-20i,12000,0.1626319997141716,1653,0.13775,0.6943333333333334,0.396854204476709,0.5398084148463773,0.5351710284367146,0.00463738640966282,0.9453333333333334
PerSAM-F-compatible,COCO-20i,12000,0.16716401424144983,1668,0.139,0.6930833333333334,0.39568345323741005,0.53992073821745,0.5351710284367146,0.004749709780735429,0.945
PerSAM-F-compatible,COCO-20i,12000,0.1722989173959374,1684,0.14033333333333334,0.69175,0.3972684085510689,0.5398726971022455,0.5351710284367146,0.004701668665530936,0.94425
PerSAM-F-compatible,COCO-20i,12000,0.17671916247182587,1699,0.14158333333333334,0.6905,0.39788110653325487,0.5398580221257774,0.5351710284367146,0.00468699368906285,0.9436666666666667
