obj_name,original_iter,original_miou,baseline_miou_original,oracle_miou_original,guarded_iter,guarded_miou,baseline_miou_guarded,oracle_miou_guarded,guarded_delta_vs_original,original_delta_vs_baseline,guarded_delta_vs_baseline,original_non_degraded,guarded_non_degraded,ndr_transition
740_class-834,0,0.9717700481,0.9717700481,0.9727010727,0,0.9717700481,0.9717700481,0.9727010727,0.0000000000,0.0000000000,0.0000000000,1,1,0
741_class-834,2,0.9501405954,0.7278857231,0.9524681568,0,0.7278857231,0.7278857231,0.9524681568,-0.2222548723,0.2222548723,0.0000000000,1,1,0
742_class-834,1,0.9889022112,0.9889650345,0.9890897274,1,0.9889022112,0.9889650345,0.9890897274,0.0000000000,-0.0000628233,-0.0000628233,0,0,0
743_class-834,4,0.9555530548,0.6346750259,0.9555530548,4,0.9555530548,0.6346750259,0.9555530548,0.0000000000,0.3208780289,0.3208780289,1,1,0
744_class-834,4,0.9740709066,0.9737023115,0.9740709066,4,0.9740709066,0.9737023115,0.9740709066,0.0000000000,0.0003685951,0.0003685951,1,1,0
745_class-834,5,0.9799723029,0.9801425934,0.9802049398,0,0.9801425934,0.9801425934,0.9802049398,0.0001702905,-0.0001702905,0.0000000000,0,1,1
746_class-834,0,0.9914429784,0.9914429784,0.9915301800,0,0.9914429784,0.9914429784,0.9915301800,0.0000000000,0.0000000000,0.0000000000,1,1,0
747_class-834,4,0.9819111824,0.8092885017,0.9819111824,0,0.8092885017,0.8092885017,0.9819111824,-0.1726226807,0.1726226807,0.0000000000,1,1,0
748_class-834,1,0.7614802122,0.0889554098,0.9596129656,1,0.7614802122,0.0889554098,0.9596129656,0.0000000000,0.6725248024,0.6725248024,1,1,0
749_class-834,0,0.9771536589,0.9771536589,0.9771536589,0,0.9771536589,0.9771536589,0.9771536589,0.0000000000,0.0000000000,0.0000000000,1,1,0
750_class-835,3,0.9869071841,0.9853473306,0.9869071841,0,0.9853473306,0.9853473306,0.9869071841,-0.0015598536,0.0015598536,0.0000000000,1,1,0
751_class-835,3,0.9805966616,0.9812239408,0.9813929796,3,0.9805966616,0.9812239408,0.9813929796,0.0000000000,-0.0006272793,-0.0006272793,0,0,0
752_class-835,1,0.9839156270,0.9839453101,0.9839453101,1,0.9839156270,0.9839453101,0.9839453101,0.0000000000,-0.0000296831,-0.0000296831,0,0,0
753_class-835,0,0.9509189129,0.9509189129,0.9509738684,0,0.9509189129,0.9509189129,0.9509738684,0.0000000000,0.0000000000,0.0000000000,1,1,0
754_class-835,5,0.9689465761,0.9603601694,0.9689465761,5,0.9689465761,0.9603601694,0.9689465761,0.0000000000,0.0085864067,0.0085864067,1,1,0
755_class-835,1,0.9861087203,0.9822591543,0.9861680269,0,0.9822591543,0.9822591543,0.9861680269,-0.0038495660,0.0038495660,0.0000000000,1,1,0
756_class-835,2,0.9536207914,0.9456713200,0.9537562132,2,0.9536207914,0.9456713200,0.9537562132,0.0000000000,0.0079494715,0.0079494715,1,1,0
757_class-835,5,0.9164028168,0.8969737887,0.9229371548,5,0.9164028168,0.8969737887,0.9229371548,0.0000000000,0.0194290280,0.0194290280,1,1,0
758_class-835,5,0.9833962917,0.9831259251,0.9840346575,5,0.9833962917,0.9831259251,0.9840346575,0.0000000000,0.0002703667,0.0002703667,1,1,0
759_class-835,0,0.9876896143,0.9876896143,0.9876896143,0,0.9876896143,0.9876896143,0.9876896143,0.0000000000,0.0000000000,0.0000000000,1,1,0
760_class-836,4,0.9751420617,0.9755256176,0.9755256176,4,0.9751420617,0.9755256176,0.9755256176,0.0000000000,-0.0003835559,-0.0003835559,0,0,0
761_class-836,4,0.9575265050,0.9576066732,0.9576066732,4,0.9575265050,0.9576066732,0.9576066732,0.0000000000,-0.0000801682,-0.0000801682,0,0,0
762_class-836,4,0.9729515314,0.4044917822,0.9730455279,4,0.9729515314,0.4044917822,0.9730455279,0.0000000000,0.5684597492,0.5684597492,1,1,0
763_class-836,0,0.9676848650,0.9676848650,0.9676848650,0,0.9676848650,0.9676848650,0.9676848650,0.0000000000,0.0000000000,0.0000000000,1,1,0
764_class-836,4,0.9719637036,0.9718404412,0.9719637036,0,0.9718404412,0.9718404412,0.9719637036,-0.0001232624,0.0001232624,0.0000000000,1,1,0
765_class-836,3,0.9658903480,0.9652652740,0.9658903480,0,0.9652652740,0.9652652740,0.9658903480,-0.0006250739,0.0006250739,0.0000000000,1,1,0
766_class-836,2,0.9604384899,0.9605120420,0.9605120420,0,0.9605120420,0.9605120420,0.9605120420,0.0000735521,-0.0000735521,0.0000000000,0,1,1
767_class-836,3,0.9702523947,0.9640204906,0.9705611467,0,0.9640204906,0.9640204906,0.9705611467,-0.0062319040,0.0062319040,0.0000000000,1,1,0
768_class-836,1,0.9739564657,0.9738952518,0.9741400480,0,0.9738952518,0.9738952518,0.9741400480,-0.0000612140,0.0000612140,0.0000000000,1,1,0
769_class-836,0,0.9682242274,0.9682242274,0.9684911966,0,0.9682242274,0.9682242274,0.9684911966,0.0000000000,0.0000000000,0.0000000000,1,1,0
770_class-837,1,0.7438267469,0.7891070843,0.9182136059,0,0.7891070843,0.7891070843,0.9182136059,0.0452803373,-0.0452803373,0.0000000000,0,1,1
771_class-837,5,0.6433193088,0.8860167265,0.8903490901,0,0.8860167265,0.8860167265,0.8903490901,0.2426974177,-0.2426974177,0.0000000000,0,1,1
772_class-837,5,0.9691594839,0.9694687724,0.9695436954,5,0.9691594839,0.9694687724,0.9695436954,0.0000000000,-0.0003092885,-0.0003092885,0,0,0
773_class-837,5,0.9219309092,0.9238556623,0.9238556623,5,0.9219309092,0.9238556623,0.9238556623,0.0000000000,-0.0019247532,-0.0019247532,0,0,0
774_class-837,2,0.9168668389,0.9174489975,0.9181135893,0,0.9174489975,0.9174489975,0.9181135893,0.0005821586,-0.0005821586,0.0000000000,0,1,1
775_class-837,5,0.8953602910,0.8942955732,0.8981654048,5,0.8953602910,0.8942955732,0.8981654048,0.0000000000,0.0010647178,0.0010647178,1,1,0
776_class-837,2,0.9160846472,0.9162309170,0.9162309170,2,0.9160846472,0.9162309170,0.9162309170,0.0000000000,-0.0001462698,-0.0001462698,0,0,0
777_class-837,4,0.9197986126,0.9202477336,0.9202477336,0,0.9202477336,0.9202477336,0.9202477336,0.0004491210,-0.0004491210,0.0000000000,0,1,1
778_class-837,4,0.9266746044,0.9262307286,0.9266746044,4,0.9266746044,0.9262307286,0.9266746044,0.0000000000,0.0004438758,0.0004438758,1,1,0
779_class-837,4,0.8645783663,0.8655247092,0.8656504750,4,0.8645783663,0.8655247092,0.8656504750,0.0000000000,-0.0009463429,-0.0009463429,0,0,0
780_class-838,1,0.8034687638,0.8036829233,0.9055151939,0,0.8036829233,0.8036829233,0.9055151939,0.0002141595,-0.0002141595,0.0000000000,0,1,1
781_class-838,3,0.9576077461,0.9544009566,0.9904751778,0,0.9544009566,0.9544009566,0.9904751778,-0.0032067895,0.0032067895,0.0000000000,1,1,0
782_class-838,3,0.9903050065,0.9903460741,0.9905278683,3,0.9903050065,0.9903460741,0.9905278683,0.0000000000,-0.0000410676,-0.0000410676,0,0,0
783_class-838,4,0.9800443053,0.9821178913,0.9821178913,4,0.9800443053,0.9821178913,0.9821178913,0.0000000000,-0.0020735860,-0.0020735860,0,0,0
784_class-838,0,0.9877902865,0.9877902865,0.9881180525,0,0.9877902865,0.9877902865,0.9881180525,0.0000000000,0.0000000000,0.0000000000,1,1,0
785_class-838,3,0.9811005592,0.9826906919,0.9829227924,3,0.9811005592,0.9826906919,0.9829227924,0.0000000000,-0.0015901327,-0.0015901327,0,0,0
786_class-838,4,0.9909141064,0.9910049438,0.9910455942,0,0.9910049438,0.9910049438,0.9910455942,0.0000908375,-0.0000908375,0.0000000000,0,1,1
787_class-838,0,0.9867358208,0.9867358208,0.9869328141,0,0.9867358208,0.9867358208,0.9869328141,0.0000000000,0.0000000000,0.0000000000,1,1,0
788_class-838,0,0.9461039305,0.9461039305,0.9461361170,0,0.9461039305,0.9461039305,0.9461361170,0.0000000000,0.0000000000,0.0000000000,1,1,0
789_class-838,0,0.9881123304,0.9881123304,0.9892234206,0,0.9881123304,0.9881123304,0.9892234206,0.0000000000,0.0000000000,0.0000000000,1,1,0
790_class-839,1,0.9889006019,0.9882783890,0.9889006019,0,0.9882783890,0.9882783890,0.9889006019,-0.0006222129,0.0006222129,0.0000000000,1,1,0
791_class-839,1,0.9819765687,0.9818028212,0.9819765687,0,0.9818028212,0.9818028212,0.9819765687,-0.0001737475,0.0001737475,0.0000000000,1,1,0
792_class-839,3,0.9504278898,0.9513994455,0.9513994455,3,0.9504278898,0.9513994455,0.9513994455,0.0000000000,-0.0009715557,-0.0009715557,0,0,0
793_class-839,2,0.9702871442,0.9700253606,0.9702871442,0,0.9700253606,0.9700253606,0.9702871442,-0.0002617836,0.0002617836,0.0000000000,1,1,0
794_class-839,1,0.9115046263,0.9342101812,0.9465115070,1,0.9115046263,0.9342101812,0.9465115070,0.0000000000,-0.0227055550,-0.0227055550,0,0,0
795_class-839,0,0.9638968110,0.9638968110,0.9826211333,0,0.9638968110,0.9638968110,0.9826211333,0.0000000000,0.0000000000,0.0000000000,1,1,0
796_class-839,1,0.9749561548,0.9622905254,0.9774284363,1,0.9749561548,0.9622905254,0.9774284363,0.0000000000,0.0126656294,0.0126656294,1,1,0
797_class-839,4,0.9731325507,0.9741730690,0.9741815925,4,0.9731325507,0.9741730690,0.9741815925,0.0000000000,-0.0010405183,-0.0010405183,0,0,0
798_class-839,0,0.9826666117,0.9826666117,0.9829551578,0,0.9826666117,0.9826666117,0.9829551578,0.0000000000,0.0000000000,0.0000000000,1,1,0
799_class-839,2,0.9673688412,0.9686564207,0.9721775055,2,0.9673688412,0.9686564207,0.9721775055,0.0000000000,-0.0012875795,-0.0012875795,0,0,0
800_class-840,0,0.9541505575,0.9541505575,0.9541505575,0,0.9541505575,0.9541505575,0.9541505575,0.0000000000,0.0000000000,0.0000000000,1,1,0
801_class-840,0,0.9781749249,0.9781749249,0.9781827927,0,0.9781749249,0.9781749249,0.9781827927,0.0000000000,0.0000000000,0.0000000000,1,1,0
802_class-840,4,0.9715188146,0.9726542234,0.9729686975,0,0.9726542234,0.9726542234,0.9729686975,0.0011354089,-0.0011354089,0.0000000000,0,1,1
803_class-840,2,0.9030804634,0.9159119129,0.9169343710,0,0.9159119129,0.9159119129,0.9169343710,0.0128314495,-0.0128314495,0.0000000000,0,1,1
804_class-840,3,0.9638044238,0.8765922785,0.9638044238,3,0.9638044238,0.8765922785,0.9638044238,0.0000000000,0.0872121453,0.0872121453,1,1,0
805_class-840,5,0.9722169638,0.8855091333,0.9722169638,0,0.8855091333,0.8855091333,0.9722169638,-0.0867078304,0.0867078304,0.0000000000,1,1,0
806_class-840,2,0.9691516161,0.9692801237,0.9692801237,0,0.9692801237,0.9692801237,0.9692801237,0.0001285076,-0.0001285076,0.0000000000,0,1,1
807_class-840,2,0.8760913610,0.8760068417,0.8768257499,2,0.8760913610,0.8760068417,0.8768257499,0.0000000000,0.0000845194,0.0000845194,1,1,0
808_class-840,1,0.6297892332,0.3436769247,0.7102515697,1,0.6297892332,0.3436769247,0.7102515697,0.0000000000,0.2861123085,0.2861123085,1,1,0
809_class-840,5,0.9522706866,0.9473873973,0.9522706866,5,0.9522706866,0.9473873973,0.9522706866,0.0000000000,0.0048832893,0.0048832893,1,1,0
810_class-841,3,0.7252501249,0.9500076771,0.9500076771,0,0.9500076771,0.9500076771,0.9500076771,0.2247575521,-0.2247575521,0.0000000000,0,1,1
811_class-841,2,0.9175807834,0.9138163328,0.9175807834,0,0.9138163328,0.9138163328,0.9175807834,-0.0037644506,0.0037644506,0.0000000000,1,1,0
812_class-841,5,0.9309649467,0.9316661358,0.9317387342,0,0.9316661358,0.9316661358,0.9317387342,0.0007011890,-0.0007011890,0.0000000000,0,1,1
813_class-841,2,0.9675718546,0.9672304392,0.9675718546,0,0.9672304392,0.9672304392,0.9675718546,-0.0003414154,0.0003414154,0.0000000000,1,1,0
814_class-841,5,0.9325023293,0.9326187372,0.9329507351,0,0.9326187372,0.9326187372,0.9329507351,0.0001164079,-0.0001164079,0.0000000000,0,1,1
815_class-841,4,0.9081328511,0.9064798355,0.9082124233,0,0.9064798355,0.9064798355,0.9082124233,-0.0016530156,0.0016530156,0.0000000000,1,1,0
816_class-841,3,0.9748537540,0.9737281799,0.9748537540,3,0.9748537540,0.9737281799,0.9748537540,0.0000000000,0.0011255741,0.0011255741,1,1,0
817_class-841,0,0.9300110340,0.9300110340,0.9302306175,0,0.9300110340,0.9300110340,0.9302306175,0.0000000000,0.0000000000,0.0000000000,1,1,0
818_class-841,2,0.9453397393,0.9458636642,0.9458636642,0,0.9458636642,0.9458636642,0.9458636642,0.0005239248,-0.0005239248,0.0000000000,0,1,1
819_class-841,3,0.9739977121,0.9741263986,0.9742970467,3,0.9739977121,0.9741263986,0.9742970467,0.0000000000,-0.0001286864,-0.0001286864,0,0,0
820_class-842,4,0.9842109680,0.9843249321,0.9843505025,4,0.9842109680,0.9843249321,0.9843505025,0.0000000000,-0.0001139641,-0.0001139641,0,0,0
821_class-842,1,0.9864122868,0.9852237701,0.9881519079,0,0.9852237701,0.9852237701,0.9881519079,-0.0011885166,0.0011885166,0.0000000000,1,1,0
822_class-842,3,0.9754055142,0.9755077958,0.9755706787,0,0.9755077958,0.9755077958,0.9755706787,0.0001022816,-0.0001022816,0.0000000000,0,1,1
823_class-842,3,0.7429136038,0.7413176894,0.9192378521,0,0.7413176894,0.7413176894,0.9192378521,-0.0015959144,0.0015959144,0.0000000000,1,1,0
824_class-842,1,0.9655901194,0.9639758468,0.9655901194,1,0.9655901194,0.9639758468,0.9655901194,0.0000000000,0.0016142726,0.0016142726,1,1,0
825_class-842,0,0.9248902202,0.9248902202,0.9252091646,0,0.9248902202,0.9248902202,0.9252091646,0.0000000000,0.0000000000,0.0000000000,1,1,0
826_class-842,3,0.9734424353,0.9731900096,0.9736690521,3,0.9734424353,0.9731900096,0.9736690521,0.0000000000,0.0002524257,0.0002524257,1,1,0
827_class-842,4,0.9465324879,0.9455034733,0.9465324879,4,0.9465324879,0.9455034733,0.9465324879,0.0000000000,0.0010290146,0.0010290146,1,1,0
828_class-842,0,0.9861681461,0.9861681461,0.9861681461,0,0.9861681461,0.9861681461,0.9861681461,0.0000000000,0.0000000000,0.0000000000,1,1,0
829_class-842,5,0.8697203994,0.8636579514,0.8697203994,5,0.8697203994,0.8636579514,0.8697203994,0.0000000000,0.0060624480,0.0060624480,1,1,0
830_class-843,2,0.9628585577,0.9667214155,0.9667214155,0,0.9667214155,0.9667214155,0.9667214155,0.0038628578,-0.0038628578,0.0000000000,0,1,1
831_class-843,4,0.9369044304,0.9444781542,0.9445441961,4,0.9369044304,0.9444781542,0.9445441961,0.0000000000,-0.0075737238,-0.0075737238,0,0,0
832_class-843,1,0.9263536930,0.8318144679,0.9263536930,0,0.8318144679,0.8318144679,0.9263536930,-0.0945392251,0.0945392251,0.0000000000,1,1,0
833_class-843,0,0.9629663229,0.9629663229,0.9629663229,0,0.9629663229,0.9629663229,0.9629663229,0.0000000000,0.0000000000,0.0000000000,1,1,0
834_class-843,0,0.8738769293,0.8738769293,0.8741245866,0,0.8738769293,0.8738769293,0.8741245866,0.0000000000,0.0000000000,0.0000000000,1,1,0
835_class-843,3,0.5585297346,0.5348275900,0.6017104387,0,0.5348275900,0.5348275900,0.6017104387,-0.0237021446,0.0237021446,0.0000000000,1,1,0
836_class-843,0,0.9237038493,0.9237038493,0.9249632359,0,0.9237038493,0.9237038493,0.9249632359,0.0000000000,0.0000000000,0.0000000000,1,1,0
837_class-843,3,0.9508357048,0.9502676129,0.9508483410,0,0.9502676129,0.9502676129,0.9508483410,-0.0005680919,0.0005680919,0.0000000000,1,1,0
838_class-843,0,0.9508996606,0.9508996606,0.9512739182,0,0.9508996606,0.9508996606,0.9512739182,0.0000000000,0.0000000000,0.0000000000,1,1,0
839_class-843,1,0.9367928505,0.9372142553,0.9372142553,1,0.9367928505,0.9372142553,0.9372142553,0.0000000000,-0.0004214048,-0.0004214048,0,0,0
840_class-844,0,0.9606087208,0.9606087208,0.9610803127,0,0.9606087208,0.9606087208,0.9610803127,0.0000000000,0.0000000000,0.0000000000,1,1,0
841_class-844,0,0.9601587653,0.9601587653,0.9601587653,0,0.9601587653,0.9601587653,0.9601587653,0.0000000000,0.0000000000,0.0000000000,1,1,0
842_class-844,4,0.9459017515,0.9455039501,0.9459017515,4,0.9459017515,0.9455039501,0.9459017515,0.0000000000,0.0003978014,0.0003978014,1,1,0
843_class-844,5,0.9520115852,0.0230719727,0.9520115852,5,0.9520115852,0.0230719727,0.9520115852,0.0000000000,0.9289396126,0.9289396126,1,1,0
844_class-844,3,0.9023559093,0.0246668868,0.9023559093,3,0.9023559093,0.0246668868,0.9023559093,0.0000000000,0.8776890226,0.8776890226,1,1,0
845_class-844,3,0.8910865188,0.9380111694,0.9485430717,0,0.9380111694,0.9380111694,0.9485430717,0.0469246507,-0.0469246507,0.0000000000,0,1,1
846_class-844,4,0.9026250839,0.8983608484,0.9026250839,0,0.8983608484,0.8983608484,0.9026250839,-0.0042642355,0.0042642355,0.0000000000,1,1,0
847_class-844,1,0.9579212666,0.6243840456,0.9579212666,1,0.9579212666,0.6243840456,0.9579212666,0.0000000000,0.3335372210,0.3335372210,1,1,0
848_class-844,5,0.9476037025,0.9484488964,0.9488245249,0,0.9484488964,0.9484488964,0.9488245249,0.0008451939,-0.0008451939,0.0000000000,0,1,1
849_class-844,4,0.9735490084,0.9246196747,0.9735490084,4,0.9735490084,0.9246196747,0.9735490084,0.0000000000,0.0489293337,0.0489293337,1,1,0
850_class-845,4,0.7973787785,0.8286356926,0.8504542112,4,0.7973787785,0.8286356926,0.8504542112,0.0000000000,-0.0312569141,-0.0312569141,0,0,0
851_class-845,4,0.9454324245,0.9405280352,0.9454324245,4,0.9454324245,0.9405280352,0.9454324245,0.0000000000,0.0049043894,0.0049043894,1,1,0
852_class-845,5,0.9088422060,0.3855728209,0.9088422060,5,0.9088422060,0.3855728209,0.9088422060,0.0000000000,0.5232693851,0.5232693851,1,1,0
853_class-845,1,0.9358077049,0.9378201365,0.9378201365,1,0.9358077049,0.9378201365,0.9378201365,0.0000000000,-0.0020124316,-0.0020124316,0,0,0
854_class-845,2,0.7307796478,0.7308219671,0.7309854627,2,0.7307796478,0.7308219671,0.7309854627,0.0000000000,-0.0000423193,-0.0000423193,0,0,0
855_class-845,5,0.9065677524,0.9082431197,0.9092533588,0,0.9082431197,0.9082431197,0.9092533588,0.0016753674,-0.0016753674,0.0000000000,0,1,1
856_class-845,2,0.9652472138,0.9573661089,0.9652472138,2,0.9652472138,0.9573661089,0.9652472138,0.0000000000,0.0078811049,0.0078811049,1,1,0
857_class-845,4,0.8382693529,0.8361542225,0.8390434384,4,0.8382693529,0.8361542225,0.8390434384,0.0000000000,0.0021151304,0.0021151304,1,1,0
858_class-845,4,0.9035402536,0.7987989783,0.9035402536,0,0.7987989783,0.7987989783,0.9035402536,-0.1047412753,0.1047412753,0.0000000000,1,1,0
859_class-845,3,0.9621789455,0.9677627087,0.9677627087,0,0.9677627087,0.9677627087,0.9677627087,0.0055837631,-0.0055837631,0.0000000000,0,1,1
860_class-846,5,0.9236320853,0.6899982691,0.9240967631,5,0.9236320853,0.6899982691,0.9240967631,0.0000000000,0.2336338162,0.2336338162,1,1,0
861_class-846,5,0.8961352706,0.8945677280,0.8961352706,5,0.8961352706,0.8945677280,0.8961352706,0.0000000000,0.0015675426,0.0015675426,1,1,0
862_class-846,5,0.8928600550,0.8979399204,0.9027698040,5,0.8928600550,0.8979399204,0.9027698040,0.0000000000,-0.0050798655,-0.0050798655,0,0,0
863_class-846,5,0.7956489325,0.7954550385,0.7958006263,0,0.7954550385,0.7954550385,0.7958006263,-0.0001938939,0.0001938939,0.0000000000,1,1,0
864_class-846,3,0.9178218246,0.9269818068,0.9637619853,3,0.9178218246,0.9269818068,0.9637619853,0.0000000000,-0.0091599822,-0.0091599822,0,0,0
865_class-846,1,0.9424605370,0.9449523687,0.9468313456,0,0.9449523687,0.9449523687,0.9468313456,0.0024918318,-0.0024918318,0.0000000000,0,1,1
866_class-846,1,0.9282992482,0.9300235510,0.9300235510,0,0.9300235510,0.9300235510,0.9300235510,0.0017243028,-0.0017243028,0.0000000000,0,1,1
867_class-846,1,0.8361840248,0.8576458693,0.8609694242,1,0.8361840248,0.8576458693,0.8609694242,0.0000000000,-0.0214618444,-0.0214618444,0,0,0
868_class-846,5,0.8706846833,0.8705469370,0.8714629412,0,0.8705469370,0.8705469370,0.8714629412,-0.0001377463,0.0001377463,0.0000000000,1,1,0
869_class-846,2,0.9036930799,0.9040406942,0.9040406942,2,0.9036930799,0.9040406942,0.9040406942,0.0000000000,-0.0003476143,-0.0003476143,0,0,0
870_class-847,5,0.9382748604,0.9307675362,0.9382748604,5,0.9382748604,0.9307675362,0.9382748604,0.0000000000,0.0075073242,0.0075073242,1,1,0
871_class-847,3,0.9547367096,0.8416892886,0.9547367096,3,0.9547367096,0.8416892886,0.9547367096,0.0000000000,0.1130474210,0.1130474210,1,1,0
872_class-847,5,0.9382624030,0.8311415911,0.9382624030,5,0.9382624030,0.8311415911,0.9382624030,0.0000000000,0.1071208119,0.1071208119,1,1,0
873_class-847,2,0.9553455710,0.9554134607,0.9554134607,2,0.9553455710,0.9554134607,0.9554134607,0.0000000000,-0.0000678897,-0.0000678897,0,0,0
874_class-847,1,0.9469198585,0.4155905545,0.9469198585,1,0.9469198585,0.4155905545,0.9469198585,0.0000000000,0.5313293040,0.5313293040,1,1,0
875_class-847,5,0.9400022030,0.9411779642,0.9411779642,5,0.9400022030,0.9411779642,0.9411779642,0.0000000000,-0.0011757612,-0.0011757612,0,0,0
876_class-847,2,0.9090764523,0.3597425818,0.9090764523,2,0.9090764523,0.3597425818,0.9090764523,0.0000000000,0.5493338704,0.5493338704,1,1,0
877_class-847,0,0.9580889344,0.9580889344,0.9620003700,0,0.9580889344,0.9580889344,0.9620003700,0.0000000000,0.0000000000,0.0000000000,1,1,0
878_class-847,5,0.9456753731,0.9470473528,0.9470473528,0,0.9470473528,0.9470473528,0.9470473528,0.0013719797,-0.0013719797,0.0000000000,0,1,1
879_class-847,0,0.9300072789,0.9300072789,0.9300072789,0,0.9300072789,0.9300072789,0.9300072789,0.0000000000,0.0000000000,0.0000000000,1,1,0
880_class-848,4,0.9281041622,0.8699346781,0.9281041622,4,0.9281041622,0.8699346781,0.9281041622,0.0000000000,0.0581694841,0.0581694841,1,1,0
881_class-848,0,0.8836064339,0.8836064339,0.8836064339,0,0.8836064339,0.8836064339,0.8836064339,0.0000000000,0.0000000000,0.0000000000,1,1,0
882_class-848,1,0.6902619600,0.7436349392,0.9067856669,1,0.6902619600,0.7436349392,0.9067856669,0.0000000000,-0.0533729792,-0.0533729792,0,0,0
883_class-848,3,0.8270582557,0.8233518004,0.8482906818,0,0.8233518004,0.8233518004,0.8482906818,-0.0037064552,0.0037064552,0.0000000000,1,1,0
884_class-848,4,0.8997459412,0.4288977385,0.8997459412,4,0.8997459412,0.4288977385,0.8997459412,0.0000000000,0.4708482027,0.4708482027,1,1,0
