benchmark,seed,fold,method,obj_name,baseline_miou,selected_miou,selected_iter,fallback,non_degraded,oracle_miou
FSS-1000,42,0,original,298_class-789,0.9607458711,0.9760944247,3,0,1,0.9760944247
FSS-1000,42,0,original,299_class-789,0.9472075701,0.9486836195,1,0,1,0.9491617680
FSS-1000,42,0,original,300_class-790,0.6883047819,0.8728689551,3,0,1,0.9199984074
FSS-1000,42,0,original,301_class-790,0.9919453263,0.9919453263,0,0,1,0.9920673370
FSS-1000,42,0,original,302_class-790,0.6087807417,0.6200848818,5,0,1,0.6200848818
FSS-1000,42,0,original,303_class-790,0.7128410339,0.7211316824,5,0,1,0.7907911539
FSS-1000,42,0,original,304_class-790,0.9615193605,0.9615193605,0,0,1,0.9620665908
FSS-1000,42,0,original,305_class-790,0.9858156443,0.9858156443,0,0,1,0.9858427048
FSS-1000,42,0,original,306_class-790,0.9641506672,0.9646652937,2,0,1,0.9655373693
FSS-1000,42,0,original,307_class-790,0.9745275378,0.9745122194,3,0,0,0.9748108387
FSS-1000,42,0,original,308_class-790,0.9864168167,0.9869246483,5,0,1,0.9869298935
FSS-1000,42,0,original,309_class-790,0.9853084683,0.9858554602,3,0,1,0.9858554602
FSS-1000,42,0,original,310_class-791,0.4439769387,0.4439769387,0,0,1,0.4444266260
FSS-1000,42,0,original,311_class-791,0.8818800449,0.8818800449,0,0,1,0.8818800449
FSS-1000,42,0,original,312_class-791,0.7410494089,0.4091808200,3,0,0,0.8191307783
FSS-1000,42,0,original,313_class-791,0.7605506182,0.7624212503,3,0,1,0.7624212503
FSS-1000,42,0,original,314_class-791,0.8846445084,0.8841938376,4,0,0,0.8846445084
FSS-1000,42,0,original,315_class-791,0.9396010637,0.9523386359,4,0,1,0.9523386359
FSS-1000,42,0,original,316_class-791,0.7699453831,0.7699453831,0,0,1,0.7725713849
FSS-1000,42,0,original,317_class-791,0.7946956158,0.7946956158,0,0,1,0.8398703337
FSS-1000,42,0,original,318_class-791,0.9252547026,0.9496947527,2,0,1,0.9496947527
FSS-1000,42,0,original,319_class-791,0.3029518127,0.6051869392,2,0,1,0.6729706526
FSS-1000,42,0,original,320_class-792,0.9627699256,0.7753601074,1,0,0,0.9647386074
FSS-1000,42,0,original,321_class-792,0.8420393467,0.9712585211,3,0,1,0.9712585211
FSS-1000,42,0,original,322_class-792,0.7060750723,0.7065949440,4,0,1,0.7065949440
FSS-1000,42,0,original,323_class-792,0.2990494072,0.9366561174,1,0,1,0.9387308359
FSS-1000,42,0,original,324_class-792,0.9850600958,0.9848884344,3,0,0,0.9853324890
FSS-1000,42,0,original,325_class-792,0.9150555134,0.9151088595,2,0,1,0.9653894901
FSS-1000,42,0,original,326_class-792,0.9678074121,0.9678357840,4,0,1,0.9682170749
FSS-1000,42,0,original,327_class-792,0.9566444159,0.9557616115,1,0,0,0.9567197561
FSS-1000,42,0,original,328_class-792,0.7865676880,0.9487166405,5,0,1,0.9487166405
FSS-1000,42,0,original,329_class-792,0.8364570141,0.8361223936,1,0,0,0.8682552576
FSS-1000,42,0,original,330_class-793,0.8958903551,0.8958903551,0,0,1,0.9128243923
FSS-1000,42,0,original,331_class-793,0.9477810860,0.9477810860,0,0,1,0.9477810860
FSS-1000,42,0,original,332_class-793,0.5609037876,0.8597216010,1,0,1,0.8648724556
FSS-1000,42,0,original,333_class-793,0.4168813229,0.9595594406,1,0,1,0.9595594406
FSS-1000,42,0,original,334_class-793,0.9524419904,0.9544069767,2,0,1,0.9546161294
FSS-1000,42,0,original,335_class-793,0.9436783791,0.9436783791,0,0,1,0.9436783791
FSS-1000,42,0,original,336_class-793,0.5402165055,0.8650553226,5,0,1,0.8650553226
FSS-1000,42,0,original,337_class-793,0.8993143439,0.8993143439,0,0,1,0.8993143439
FSS-1000,42,0,original,338_class-793,0.4726287425,0.9540601969,2,0,1,0.9540601969
FSS-1000,42,0,original,339_class-793,0.9081924558,0.9102185965,5,0,1,0.9102185965
FSS-1000,42,0,original,340_class-794,0.7538629174,0.9809401035,5,0,1,0.9813215733
FSS-1000,42,0,original,341_class-794,0.4199750423,0.4196279049,2,0,0,0.4200444818
FSS-1000,42,0,original,342_class-794,0.9914932251,0.9916810393,5,0,1,0.9916810393
FSS-1000,42,0,original,343_class-794,0.9881976843,0.4843397141,2,0,0,0.9887266159
FSS-1000,42,0,original,344_class-794,0.8190006018,0.8364746571,1,0,1,0.9617055655
FSS-1000,42,0,original,345_class-794,0.9911246896,0.9914578199,2,0,1,0.9914578199
FSS-1000,42,0,original,346_class-794,0.9912883043,0.9912865162,5,0,0,0.9912883043
FSS-1000,42,0,original,347_class-794,0.9882596731,0.9882596731,4,0,1,0.9896044135
FSS-1000,42,0,original,348_class-794,0.4964215755,0.2859453559,5,0,0,0.4965176880
FSS-1000,42,0,original,349_class-794,0.9867372513,0.9869692326,3,0,1,0.9869695902
FSS-1000,42,0,original,350_class-795,0.9238588810,0.9103481174,3,0,0,0.9248985648
FSS-1000,42,0,original,351_class-795,0.9235654473,0.9211806059,4,0,0,0.9237325191
FSS-1000,42,0,original,352_class-795,0.9626588821,0.9626216888,2,0,0,0.9628517628
FSS-1000,42,0,original,353_class-795,0.9601083994,0.9606912136,5,0,1,0.9606912136
FSS-1000,42,0,original,354_class-795,0.3895189166,0.3895189166,0,0,1,0.8057705760
FSS-1000,42,0,original,355_class-795,0.9138873816,0.9138873816,0,0,1,0.9140856266
FSS-1000,42,0,original,356_class-795,0.7566115260,0.9405415058,2,0,1,0.9405415058
FSS-1000,42,0,original,357_class-795,0.9047273397,0.9047273397,0,0,1,0.9074804783
FSS-1000,42,0,original,358_class-795,0.9637306929,0.9651933312,3,0,1,0.9651933312
FSS-1000,42,0,original,359_class-795,0.9059257507,0.9073644876,5,0,1,0.9073644876
FSS-1000,42,0,original,360_class-796,0.8821008205,0.8930348158,3,0,1,0.9461482763
FSS-1000,42,0,original,361_class-796,0.9581037760,0.9579683542,5,0,0,0.9604605436
FSS-1000,42,0,original,362_class-796,0.8894047141,0.9620552063,1,0,1,0.9622495770
FSS-1000,42,0,original,363_class-796,0.8715119958,0.9220674038,4,0,1,0.9220674038
FSS-1000,42,0,original,364_class-796,0.9220610857,0.9213052988,1,0,0,0.9225304127
FSS-1000,42,0,original,365_class-796,0.9504607916,0.9509673119,4,0,1,0.9512010813
FSS-1000,42,0,original,366_class-796,0.9728700519,0.9725828171,3,0,0,0.9728700519
FSS-1000,42,0,original,367_class-796,0.9657950401,0.9663839936,1,0,1,0.9668892026
FSS-1000,42,0,original,368_class-796,0.9875590801,0.9875581264,5,0,0,0.9875590801
FSS-1000,42,0,original,369_class-796,0.9653033018,0.9653033018,0,0,1,0.9657750726
FSS-1000,42,0,original,370_class-797,0.9888752699,0.9891252518,2,0,1,0.9891252518
FSS-1000,42,0,original,371_class-797,0.9911511540,0.9911511540,0,0,1,0.9916462898
FSS-1000,42,0,original,372_class-797,0.9888356924,0.9885950089,2,0,0,0.9888356924
FSS-1000,42,0,original,373_class-797,0.4830263257,0.9931029677,1,0,1,0.9934663773
FSS-1000,42,0,original,374_class-797,0.7464054227,0.9780492783,1,0,1,0.9816392660
FSS-1000,42,0,original,375_class-797,0.9655603170,0.9924124479,3,0,1,0.9924124479
FSS-1000,42,0,original,376_class-797,0.7205336094,0.7207590938,3,0,1,0.7600275278
FSS-1000,42,0,original,377_class-797,0.4996855855,0.9866102934,3,0,1,0.9866197109
FSS-1000,42,0,original,378_class-797,0.4963504672,0.4956998229,5,0,0,0.5483575463
FSS-1000,42,0,original,379_class-797,0.9930757284,0.7966635227,1,0,0,0.9931943417
FSS-1000,42,0,original,380_class-798,0.9913378954,0.9912894368,5,0,0,0.9913631678
FSS-1000,42,0,original,381_class-798,0.0654705241,0.4459179938,5,0,1,0.4459179938
FSS-1000,42,0,original,382_class-798,0.9893358946,0.9893358946,0,0,1,0.9897423387
FSS-1000,42,0,original,383_class-798,0.9676805735,0.9676805735,0,0,1,0.9684623480
FSS-1000,42,0,original,384_class-798,0.0446805917,0.9889971018,4,0,1,0.9894391298
FSS-1000,42,0,original,385_class-798,0.8385416865,0.6941786408,5,0,0,0.9899727106
FSS-1000,42,0,original,386_class-798,0.3934867680,0.3934867680,0,0,1,0.3934867680
FSS-1000,42,0,original,387_class-798,0.0421946310,0.0104303462,3,0,0,0.0426295213
FSS-1000,42,0,original,388_class-798,0.7823045850,0.7822524905,3,0,0,0.7824023962
FSS-1000,42,0,original,389_class-798,0.9859704971,0.9859710932,2,0,1,0.9859970212
FSS-1000,42,0,original,390_class-799,0.9304022193,0.9304302931,1,0,1,0.9307917356
FSS-1000,42,0,original,391_class-799,0.9903615713,0.9903988838,4,0,1,0.9905034304
FSS-1000,42,0,original,392_class-799,0.9918913841,0.9918823242,2,0,0,0.9918915033
FSS-1000,42,0,original,393_class-799,0.9727816582,0.9727816582,0,0,1,0.9728607535
FSS-1000,42,0,original,394_class-799,0.9175404310,0.9188433290,2,0,1,0.9196784496
FSS-1000,42,0,original,395_class-799,0.9523239136,0.9523239136,0,0,1,0.9523239136
FSS-1000,42,0,original,396_class-799,0.9658558369,0.8609622121,5,0,0,0.9658558369
FSS-1000,42,0,original,397_class-799,0.9397203922,0.9879891872,5,0,1,0.9879891872
FSS-1000,42,0,original,398_class-799,0.8971931934,0.9904741645,3,0,1,0.9904741645
FSS-1000,42,0,original,399_class-799,0.9845736027,0.9807410240,1,0,0,0.9845736027
FSS-1000,42,0,original,400_class-800,0.9875560999,0.9874404669,3,0,0,0.9876105785
FSS-1000,42,0,original,401_class-800,0.9887574911,0.9895526767,3,0,1,0.9895526767
FSS-1000,42,0,original,402_class-800,0.9791721106,0.9792050719,3,0,1,0.9796713591
FSS-1000,42,0,original,403_class-800,0.9881814718,0.9876796007,4,0,0,0.9888471961
FSS-1000,42,0,original,404_class-800,0.9760248065,0.9805175066,3,0,1,0.9805175066
FSS-1000,42,0,original,405_class-800,0.9669749737,0.9745429754,5,0,1,0.9747173786
FSS-1000,42,0,original,406_class-800,0.9905096889,0.9906083345,3,0,1,0.9906385541
FSS-1000,42,0,original,407_class-800,0.9798227549,0.9796594381,2,0,0,0.9798227549
FSS-1000,42,0,original,408_class-800,0.9820560813,0.9820560813,0,0,1,0.9820560813
FSS-1000,42,0,original,409_class-800,0.9780468941,0.9699248075,2,0,0,0.9780468941
FSS-1000,42,0,original,410_class-801,0.9521522522,0.7024493814,2,0,0,0.9561657310
FSS-1000,42,0,original,411_class-801,0.9807930589,0.9783884287,1,0,0,0.9811661839
FSS-1000,42,0,original,412_class-801,0.7665107250,0.7663756609,5,0,0,0.7665272951
FSS-1000,42,0,original,413_class-801,0.8179482222,0.9674056172,5,0,1,0.9674056172
FSS-1000,42,0,original,414_class-801,0.9589889050,0.9579145908,3,0,0,0.9589889050
FSS-1000,42,0,original,415_class-801,0.9817183018,0.9817183018,0,0,1,0.9817458391
FSS-1000,42,0,original,416_class-801,0.9026993513,0.8674243689,1,0,0,0.9398285151
FSS-1000,42,0,original,417_class-801,0.9539717436,0.9487262964,2,0,0,0.9560854435
FSS-1000,42,0,original,418_class-801,0.8220046759,0.9492070675,2,0,1,0.9492070675
FSS-1000,42,0,original,419_class-801,0.8867702484,0.8868113756,4,0,1,0.8868113756
FSS-1000,42,0,original,420_class-802,0.7153223753,0.7152240872,1,0,0,0.7154585123
FSS-1000,42,0,original,421_class-802,0.9822701812,0.9824340343,3,0,1,0.9825056791
FSS-1000,42,0,original,422_class-802,0.9726265669,0.9726402760,5,0,1,0.9726516008
FSS-1000,42,0,original,423_class-802,0.9843862057,0.9843862057,0,0,1,0.9844440818
FSS-1000,42,0,original,424_class-802,0.9870971441,0.9887251854,2,0,1,0.9887251854
FSS-1000,42,0,original,425_class-802,0.9353383780,0.9344707727,2,0,0,0.9353383780
FSS-1000,42,0,original,426_class-802,0.9595082402,0.9591990709,3,0,0,0.9595089555
FSS-1000,42,0,original,427_class-802,0.8064749241,0.9840122461,5,0,1,0.9840122461
FSS-1000,42,0,original,428_class-802,0.7997921705,0.6759255528,4,0,0,0.8011435270
FSS-1000,42,0,original,429_class-802,0.6562206149,0.6540881395,1,0,0,0.6562206149
FSS-1000,42,0,original,430_class-803,0.3725495934,0.3725495934,0,0,1,0.6774758101
FSS-1000,42,0,original,431_class-803,0.9677956700,0.9681460261,3,0,1,0.9681460261
FSS-1000,42,0,original,432_class-803,0.9269793034,0.9277477264,2,0,1,0.9279891849
FSS-1000,42,0,original,433_class-803,0.9175669551,0.9172672033,5,0,0,0.9181538820
FSS-1000,42,0,original,434_class-803,0.5494701266,0.5499202013,2,0,1,0.9602885246
FSS-1000,42,0,original,435_class-803,0.6691750288,0.9197473526,3,0,1,0.9197473526
FSS-1000,42,0,original,436_class-803,0.8224126101,0.9630923271,4,0,1,0.9648329020
FSS-1000,42,0,original,437_class-803,0.7033296824,0.6712779999,2,0,0,0.7381362915
FSS-1000,42,0,original,438_class-803,0.9673511982,0.9675555825,4,0,1,0.9676105976
FSS-1000,42,0,original,439_class-803,0.7797623277,0.9374590516,1,0,1,0.9390432239
FSS-1000,42,0,original,440_class-804,0.9725402594,0.9724825621,4,0,0,0.9726266861
FSS-1000,42,0,original,441_class-804,0.8833712339,0.8833712339,0,0,1,0.8833712339
FSS-1000,42,0,original,442_class-804,0.3180442750,0.3180442750,0,0,1,0.3201720715
FSS-1000,42,0,original,443_class-804,0.4169073105,0.9727014303,4,0,1,0.9727014303
FSS-1000,42,0,original,444_class-804,0.9737051725,0.9736064672,3,0,0,0.9738363028
FSS-1000,42,0,original,445_class-804,0.8945896626,0.7119644284,2,0,0,0.8949557543
FSS-1000,42,0,original,446_class-804,0.9829152822,0.9829493761,4,0,1,0.9829732180
FSS-1000,42,0,original,447_class-804,0.9538494349,0.9540736675,2,0,1,0.9553960562
FSS-1000,42,0,original,448_class-804,0.9693257213,0.9693257213,0,0,1,0.9698476791
FSS-1000,42,0,original,449_class-804,0.9745997190,0.9745386839,5,0,0,0.9745997190
FSS-1000,42,0,original,450_class-805,0.8364238739,0.7965750694,1,0,0,0.8372710943
FSS-1000,42,0,original,451_class-805,0.9837043285,0.9837743044,2,0,1,0.9838047028
FSS-1000,42,0,original,452_class-805,0.9643621445,0.5932973027,1,0,0,0.9643621445
FSS-1000,42,0,original,453_class-805,0.8165004849,0.7014570236,4,0,0,0.9727463126
FSS-1000,42,0,original,454_class-805,0.9664648771,0.7026391029,4,0,0,0.9665610194
FSS-1000,42,0,original,455_class-805,0.7497544289,0.7498223782,4,0,1,0.9665650725
FSS-1000,42,0,original,456_class-805,0.9702706337,0.9704209566,1,0,1,0.9713713527
FSS-1000,42,0,original,457_class-805,0.9717509747,0.6198945642,3,0,0,0.9717509747
FSS-1000,42,0,original,458_class-805,0.2458477616,0.9544036388,4,0,1,0.9560271502
FSS-1000,42,0,original,459_class-805,0.9805227518,0.9815329909,5,0,1,0.9815329909
FSS-1000,42,0,original,460_class-806,0.9859293699,0.9863565564,1,0,1,0.9863565564
FSS-1000,42,0,original,461_class-806,0.9907534122,0.9907534122,0,0,1,0.9908282161
FSS-1000,42,0,original,462_class-806,0.9825071096,0.9824594259,4,0,0,0.9825320840
FSS-1000,42,0,original,463_class-806,0.9859784842,0.9859468937,3,0,0,0.9860011339
FSS-1000,42,0,original,464_class-806,0.9902960062,0.9902960062,0,0,1,0.9903033972
FSS-1000,42,0,original,465_class-806,0.9247701168,0.9248933196,3,0,1,0.9248933196
FSS-1000,42,0,original,466_class-806,0.9853071570,0.5910738707,1,0,0,0.9853370190
FSS-1000,42,0,original,467_class-806,0.7647336721,0.7652667761,1,0,1,0.9718998671
FSS-1000,42,0,original,468_class-806,0.9834526181,0.9834526181,0,0,1,0.9834805727
FSS-1000,42,0,original,469_class-806,0.9850555062,0.9851496220,5,0,1,0.9851496220
FSS-1000,42,0,original,470_class-807,0.9306585193,0.9310705662,4,0,1,0.9310705662
FSS-1000,42,0,original,471_class-807,0.9585551023,0.9584363699,2,0,0,0.9585551023
FSS-1000,42,0,original,472_class-807,0.8770934343,0.9471442699,4,0,1,0.9480394125
FSS-1000,42,0,original,473_class-807,0.8476207256,0.8476490974,1,0,1,0.8498700857
FSS-1000,42,0,original,474_class-807,0.9423133731,0.9393043518,2,0,0,0.9458050728
FSS-1000,42,0,original,475_class-807,0.9325626493,0.9337376356,2,0,1,0.9337376356
FSS-1000,42,0,original,476_class-807,0.9359347820,0.9359580278,3,0,1,0.9384456277
FSS-1000,42,0,original,477_class-807,0.9780302048,0.9779118299,1,0,0,0.9780685902
FSS-1000,42,0,original,478_class-807,0.8610504866,0.8609392643,3,0,0,0.8613293171
FSS-1000,42,0,original,479_class-807,0.9120551348,0.9132792950,4,0,1,0.9432934523
FSS-1000,42,0,original,480_class-808,0.9693506956,0.9693506956,0,0,1,0.9695273638
FSS-1000,42,0,original,481_class-808,0.9360593557,0.9359253645,4,0,0,0.9364729524
FSS-1000,42,0,original,482_class-808,0.9714732766,0.9686868787,1,0,0,0.9714732766
FSS-1000,42,0,original,483_class-808,0.9727669358,0.9727669358,0,0,1,0.9728125334
FSS-1000,42,0,original,484_class-808,0.9711797237,0.9712904692,3,0,1,0.9713990688
FSS-1000,42,0,original,485_class-808,0.9530084133,0.9530084133,0,0,1,0.9534829855
FSS-1000,42,0,original,486_class-808,0.9495018721,0.9351565838,5,0,0,0.9495018721
FSS-1000,42,0,original,487_class-808,0.9380780458,0.9370951653,4,0,0,0.9385569096
FSS-1000,42,0,original,488_class-808,0.9677081108,0.9677081108,0,0,1,0.9677081108
FSS-1000,42,0,original,489_class-808,0.7056972980,0.9615935683,4,0,1,0.9616546631
FSS-1000,42,0,original,490_class-809,0.9459452629,0.9583752751,2,0,1,0.9586688876
FSS-1000,42,0,original,491_class-809,0.9435539842,0.9427537918,3,0,0,0.9441578984
FSS-1000,42,0,original,492_class-809,0.9553771615,0.9605839252,5,0,1,0.9605839252
FSS-1000,42,0,original,493_class-809,0.5515673161,0.9530031681,3,0,1,0.9544422030
FSS-1000,42,0,original,494_class-809,0.7457652092,0.7460312843,1,0,1,0.7464258075
FSS-1000,42,0,original,495_class-809,0.9681490660,0.9564822316,5,0,0,0.9681490660
FSS-1000,42,0,original,496_class-809,0.2868024111,0.9662550092,2,0,1,0.9662550092
FSS-1000,42,0,original,497_class-809,0.5876390934,0.8988518715,2,0,1,0.8988518715
FSS-1000,42,0,original,498_class-809,0.9166443348,0.9179866314,3,0,1,0.9183536172
FSS-1000,42,0,original,499_class-809,0.9632619619,0.9697401524,3,0,1,0.9697401524
FSS-1000,42,0,original,500_class-810,0.3622469902,0.4988904595,2,0,1,0.4990439713
FSS-1000,42,0,original,501_class-810,0.9916466475,0.9916673899,4,0,1,0.9916960597
FSS-1000,42,0,original,502_class-810,0.7168652415,0.7168652415,0,0,1,0.9486041069
FSS-1000,42,0,original,503_class-810,0.9856960177,0.9854496717,5,0,0,0.9859656096
FSS-1000,42,0,original,504_class-810,0.9610453248,0.9611269236,2,0,1,0.9611269236
FSS-1000,42,0,original,505_class-810,0.9619098902,0.5660430193,1,0,0,0.9619098902
FSS-1000,42,0,original,506_class-810,0.9813311100,0.9810753465,2,0,0,0.9813311100
FSS-1000,42,0,original,507_class-810,0.9909400344,0.9909573793,4,0,1,0.9909900427
FSS-1000,42,0,original,508_class-810,0.7845014930,0.7100068927,4,0,0,0.9313217402
FSS-1000,42,0,original,509_class-810,0.9566099644,0.9567040205,1,0,1,0.9567316771
FSS-1000,42,0,original,510_class-811,0.9359893799,0.9372749329,2,0,1,0.9412143230
FSS-1000,42,0,original,511_class-811,0.9304904938,0.9283306599,3,0,0,0.9322173595
FSS-1000,42,0,original,512_class-811,0.8863368034,0.9091252685,3,0,1,0.9091252685
FSS-1000,42,0,original,513_class-811,0.9326610565,0.8131923676,4,0,0,0.9345036149
FSS-1000,42,0,original,514_class-811,0.8332527876,0.8332527876,0,0,1,0.9711035490
FSS-1000,42,0,original,515_class-811,0.7918062210,0.9306611419,5,0,1,0.9306611419
FSS-1000,42,0,original,516_class-811,0.8972594738,0.9280525446,5,0,1,0.9280525446
FSS-1000,42,0,original,517_class-811,0.0184497107,0.9267439842,2,0,1,0.9267439842
FSS-1000,42,0,original,518_class-811,0.0109550394,0.8083167076,4,0,1,0.8083167076
FSS-1000,42,0,original,519_class-811,0.7397370338,0.8989644647,1,0,1,0.9062380791
FSS-1000,42,0,original,520_class-812,0.9807075858,0.9805834293,1,0,0,0.9810125828
FSS-1000,42,0,original,521_class-812,0.6447502971,0.8237792253,5,0,1,0.8237792253
FSS-1000,42,0,original,522_class-812,0.7167127132,0.7129607201,5,0,0,0.7869930863
FSS-1000,42,0,original,523_class-812,0.0408834592,0.8895758986,1,0,1,0.9423497915
FSS-1000,42,0,original,524_class-812,0.9705234766,0.9703257084,4,0,0,0.9705234766
FSS-1000,42,0,original,525_class-812,0.9832583666,0.9832094908,5,0,0,0.9834460616
FSS-1000,42,0,original,526_class-812,0.0407384932,0.9418549538,4,0,1,0.9528235197
FSS-1000,42,0,original,527_class-812,0.5284413099,0.8377418518,3,0,1,0.8377418518
FSS-1000,42,0,original,528_class-812,0.6233000755,0.6231207848,3,0,0,0.8822865486
FSS-1000,42,0,original,529_class-812,0.3295678198,0.8341611624,2,0,1,0.9133393764
FSS-1000,42,0,original,530_class-813,0.9853518009,0.9853185415,5,0,0,0.9854843616
FSS-1000,42,0,original,531_class-813,0.9684220552,0.9683932662,3,0,0,0.9706273079
FSS-1000,42,0,original,532_class-813,0.9770218134,0.9771093130,5,0,1,0.9773262739
FSS-1000,42,0,original,533_class-813,0.9677389860,0.9677389860,0,0,1,0.9679143429
FSS-1000,42,0,original,534_class-813,0.9852916002,0.9853416681,3,0,1,0.9854826927
FSS-1000,42,0,original,535_class-813,0.9859740734,0.9859275818,1,0,0,0.9859971404
FSS-1000,42,0,original,536_class-813,0.9806355238,0.9806475639,5,0,1,0.9807441235
FSS-1000,42,0,original,537_class-813,0.9778231382,0.9776930809,3,0,0,0.9778448343
FSS-1000,42,0,original,538_class-813,0.9810540676,0.9808904529,5,0,0,0.9810540676
FSS-1000,42,0,original,539_class-813,0.2345410734,0.2345410734,0,0,1,0.7916891575
FSS-1000,42,0,original,540_class-814,0.9786530137,0.9782568216,1,0,0,0.9786530137
FSS-1000,42,0,original,541_class-814,0.9659004807,0.6342037320,1,0,0,0.9666302800
FSS-1000,42,0,original,542_class-814,0.5778549910,0.9755700827,4,0,1,0.9755700827
FSS-1000,42,0,original,543_class-814,0.9914376736,0.9900858402,2,0,0,0.9914376736
FSS-1000,42,0,original,544_class-814,0.9921261072,0.9918642044,3,0,0,0.9921261072
FSS-1000,42,0,original,545_class-814,0.9912300110,0.9912300110,0,0,1,0.9912302494
FSS-1000,42,0,original,546_class-814,0.4330916405,0.9721459150,5,0,1,0.9721459150
FSS-1000,42,0,original,547_class-814,0.9788880348,0.9788807631,2,0,0,0.9790047407
FSS-1000,42,0,original,548_class-814,0.8917822838,0.9648853540,5,0,1,0.9658002257
