sample_id,seed,obj_name,baseline_miou,original_miou,support_fg_miou,original_iter,support_fg_iter,support_fg_fallback,original_non_degraded,support_fg_non_degraded,delta_support_fg_vs_original,delta_original_vs_baseline,delta_support_fg_vs_baseline
seed42:0_class-0,42,0_class-0,0.93563366,0.64845699,0.93563366,4,0,1,0,1,0.28717667,-0.28717667,0.00000000
seed42:1_class-72,42,1_class-72,0.46048808,0.45974270,0.45974270,2,2,0,0,0,0.00000000,-0.00074539,-0.00074539
seed42:2_class-68,42,2_class-68,0.17855838,0.16494425,0.17855838,4,0,1,0,1,0.01361413,-0.01361413,0.00000000
seed42:3_class-76,42,3_class-76,0.16584797,0.17069978,0.17069978,5,5,0,1,1,0.00000000,0.00485180,0.00485180
seed42:4_class-36,42,4_class-36,0.41123778,0.41292289,0.41123778,4,0,1,1,1,-0.00168511,0.00168511,0.00000000
seed42:5_class-56,42,5_class-56,0.43368652,0.42660365,0.42660365,3,3,0,0,0,0.00000000,-0.00708288,-0.00708288
seed42:6_class-48,42,6_class-48,0.43423751,0.43462133,0.43462133,2,2,0,1,1,0.00000000,0.00038382,0.00038382
seed42:7_class-36,42,7_class-36,0.47438359,0.47388232,0.47438359,2,0,1,0,1,0.00050128,-0.00050128,0.00000000
seed42:8_class-40,42,8_class-40,0.80522037,0.96705437,0.96705437,4,4,0,1,1,0.00000000,0.16183400,0.16183400
seed42:9_class-4,42,9_class-4,0.94056576,0.94159067,0.94056576,2,0,1,1,1,-0.00102490,0.00102490,0.00000000
seed42:10_class-0,42,10_class-0,0.27117401,0.27117401,0.27117401,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:11_class-68,42,11_class-68,0.57266581,0.57266581,0.57266581,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:12_class-40,42,12_class-40,0.48552310,0.48552310,0.48552310,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:13_class-36,42,13_class-36,0.41702005,0.40900147,0.40900147,2,2,0,0,0,0.00000000,-0.00801858,-0.00801858
seed42:14_class-28,42,14_class-28,0.33438024,0.45744413,0.45744413,1,1,0,1,1,0.00000000,0.12306389,0.12306389
seed42:15_class-72,42,15_class-72,0.44300732,0.44300732,0.44300732,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:16_class-52,42,16_class-52,0.24892765,0.27884385,0.27884385,5,5,0,1,1,0.00000000,0.02991620,0.02991620
seed42:17_class-32,42,17_class-32,0.41689152,0.32749876,0.41689152,4,0,1,0,1,0.08939275,-0.08939275,0.00000000
seed42:18_class-72,42,18_class-72,0.26986346,0.16492975,0.26986346,3,0,1,0,1,0.10493371,-0.10493371,0.00000000
seed42:19_class-12,42,19_class-12,0.74422163,0.97456312,0.97456312,3,3,0,1,1,0.00000000,0.23034149,0.23034149
seed42:20_class-48,42,20_class-48,0.39393216,0.27628216,0.27628216,5,5,0,0,0,0.00000000,-0.11765000,-0.11765000
seed42:21_class-60,42,21_class-60,0.60109973,0.54431045,0.60109973,4,0,1,0,1,0.05678928,-0.05678928,0.00000000
seed42:22_class-4,42,22_class-4,0.90805274,0.90805274,0.90805274,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:23_class-60,42,23_class-60,0.34077361,0.28437096,0.28437096,3,3,0,0,0,0.00000000,-0.05640265,-0.05640265
seed42:24_class-32,42,24_class-32,0.52399123,0.94967806,0.94967806,5,5,0,1,1,0.00000000,0.42568684,0.42568684
seed42:25_class-60,42,25_class-60,0.36924288,0.36925972,0.36924288,4,0,1,1,1,-0.00001684,0.00001684,0.00000000
seed42:26_class-52,42,26_class-52,0.34096807,0.52973187,0.34096807,3,0,1,1,1,-0.18876380,0.18876380,0.00000000
seed42:27_class-24,42,27_class-24,0.46038932,0.46038932,0.46038932,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:28_class-64,42,28_class-64,0.37476215,0.39073014,0.39073014,1,1,0,1,1,0.00000000,0.01596799,0.01596799
seed42:29_class-40,42,29_class-40,0.36717176,0.36618418,0.36717176,5,0,1,0,1,0.00098759,-0.00098759,0.00000000
seed42:30_class-40,42,30_class-40,0.53570342,0.53570342,0.53570342,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:31_class-24,42,31_class-24,0.79866183,0.82399881,0.79866183,3,0,1,1,1,-0.02533698,0.02533698,0.00000000
seed42:32_class-28,42,32_class-28,0.53279543,0.46376413,0.53279543,1,0,1,0,1,0.06903130,-0.06903130,0.00000000
seed42:33_class-16,42,33_class-16,0.34777358,0.34777358,0.34777358,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:34_class-52,42,34_class-52,0.78024077,0.69947797,0.78024077,5,0,1,0,1,0.08076280,-0.08076280,0.00000000
seed42:35_class-76,42,35_class-76,0.51897860,0.51897860,0.51897860,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:36_class-76,42,36_class-76,0.52664399,0.45855623,0.52664399,5,0,1,0,1,0.06808776,-0.06808776,0.00000000
seed42:37_class-36,42,37_class-36,0.85784084,0.75991684,0.85784084,4,0,1,0,1,0.09792399,-0.09792399,0.00000000
seed42:38_class-60,42,38_class-60,0.26953161,0.26950938,0.26953161,2,0,1,0,1,0.00002223,-0.00002223,0.00000000
seed42:39_class-48,42,39_class-48,0.85831869,0.58931649,0.85831869,2,0,1,0,1,0.26900220,-0.26900220,0.00000000
seed42:40_class-64,42,40_class-64,0.59320778,0.47932535,0.47932535,4,4,0,0,0,0.00000000,-0.11388242,-0.11388242
seed42:41_class-12,42,41_class-12,0.38121393,0.36619779,0.36619779,3,3,0,0,0,0.00000000,-0.01501614,-0.01501614
seed42:42_class-36,42,42_class-36,0.20345169,0.20299615,0.20299615,5,5,0,0,0,0.00000000,-0.00045554,-0.00045554
seed42:43_class-44,42,43_class-44,0.43228337,0.43223304,0.43228337,2,0,1,0,1,0.00005034,-0.00005034,0.00000000
seed42:44_class-32,42,44_class-32,0.40855324,0.96595454,0.96595454,3,3,0,1,1,0.00000000,0.55740130,0.55740130
seed42:45_class-56,42,45_class-56,0.42096359,0.44371542,0.42096359,2,0,1,1,1,-0.02275184,0.02275184,0.00000000
seed42:46_class-4,42,46_class-4,0.00066381,0.00075681,0.00066381,4,0,1,1,1,-0.00009300,0.00009300,0.00000000
seed42:47_class-24,42,47_class-24,0.54867953,0.56418741,0.56418741,2,2,0,1,1,0.00000000,0.01550788,0.01550788
seed42:48_class-64,42,48_class-64,0.57685709,0.46066663,0.57685709,3,0,1,0,1,0.11619046,-0.11619046,0.00000000
seed42:49_class-36,42,49_class-36,0.30671695,0.89495850,0.89495850,3,3,0,1,1,0.00000000,0.58824155,0.58824155
seed42:50_class-60,42,50_class-60,0.29939365,0.29917189,0.29917189,4,4,0,0,0,0.00000000,-0.00022176,-0.00022176
seed42:51_class-16,42,51_class-16,0.43456233,0.43456233,0.43456233,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:52_class-76,42,52_class-76,0.69752198,0.69752198,0.69752198,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:53_class-0,42,53_class-0,0.32658294,0.47851035,0.47851035,1,1,0,1,1,0.00000000,0.15192741,0.15192741
seed42:54_class-52,42,54_class-52,0.60783988,0.50073946,0.50073946,2,2,0,0,0,0.00000000,-0.10710043,-0.10710043
seed42:55_class-28,42,55_class-28,0.87000251,0.66987991,0.87000251,1,0,1,0,1,0.20012259,-0.20012259,0.00000000
seed42:56_class-76,42,56_class-76,0.31613111,0.22337048,0.22337048,1,1,0,0,0,0.00000000,-0.09276064,-0.09276064
seed42:57_class-60,42,57_class-60,0.69598949,0.72197425,0.72197425,2,2,0,1,1,0.00000000,0.02598476,0.02598476
seed42:58_class-20,42,58_class-20,0.90495139,0.90490115,0.90495139,5,0,1,0,1,0.00005025,-0.00005025,0.00000000
seed42:59_class-76,42,59_class-76,0.51709807,0.56024563,0.56024563,5,5,0,1,1,0.00000000,0.04314756,0.04314756
seed42:60_class-56,42,60_class-56,0.38048962,0.38033125,0.38033125,5,5,0,0,0,0.00000000,-0.00015837,-0.00015837
seed42:61_class-60,42,61_class-60,0.42030722,0.37015092,0.37015092,5,5,0,0,0,0.00000000,-0.05015630,-0.05015630
seed42:62_class-32,42,62_class-32,0.54353356,0.82839739,0.82839739,5,5,0,1,1,0.00000000,0.28486383,0.28486383
seed42:63_class-36,42,63_class-36,0.47293943,0.51104730,0.51104730,4,4,0,1,1,0.00000000,0.03810787,0.03810787
seed42:64_class-52,42,64_class-52,0.96694708,0.96707094,0.96707094,5,5,0,1,1,0.00000000,0.00012386,0.00012386
seed42:65_class-12,42,65_class-12,0.00286036,0.00285848,0.00286036,5,0,1,0,1,0.00000188,-0.00000188,0.00000000
seed42:66_class-24,42,66_class-24,0.44976223,0.44976223,0.44976223,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:67_class-56,42,67_class-56,0.40760425,0.40760425,0.40760425,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:68_class-0,42,68_class-0,0.30895483,0.31818208,0.30895483,1,0,1,1,1,-0.00922725,0.00922725,0.00000000
seed42:69_class-36,42,69_class-36,0.47276959,0.90828884,0.90828884,5,5,0,1,1,0.00000000,0.43551925,0.43551925
seed42:70_class-0,42,70_class-0,0.23979034,0.23986673,0.23986673,1,1,0,1,1,0.00000000,0.00007640,0.00007640
seed42:71_class-32,42,71_class-32,0.46948582,0.49959484,0.49959484,1,1,0,1,1,0.00000000,0.03010902,0.03010902
seed42:72_class-72,42,72_class-72,0.47233146,0.43286660,0.47233146,5,0,1,0,1,0.03946486,-0.03946486,0.00000000
seed42:73_class-32,42,73_class-32,0.72628927,0.95317733,0.95317733,1,1,0,1,1,0.00000000,0.22688806,0.22688806
seed42:74_class-20,42,74_class-20,0.89593697,0.89548767,0.89593697,3,0,1,0,1,0.00044930,-0.00044930,0.00000000
seed42:75_class-24,42,75_class-24,0.39550933,0.46286392,0.46286392,1,1,0,1,1,0.00000000,0.06735459,0.06735459
seed42:76_class-0,42,76_class-0,0.19024755,0.19008355,0.19024755,3,0,1,0,1,0.00016400,-0.00016400,0.00000000
seed42:77_class-0,42,77_class-0,0.92515510,0.40493309,0.92515510,1,0,1,0,1,0.52022201,-0.52022201,0.00000000
seed42:78_class-44,42,78_class-44,0.44982323,0.45088321,0.44982323,1,0,1,1,1,-0.00105998,0.00105998,0.00000000
seed42:79_class-36,42,79_class-36,0.46642861,0.46642861,0.46642861,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:80_class-56,42,80_class-56,0.33054256,0.38480344,0.38480344,3,3,0,1,1,0.00000000,0.05426088,0.05426088
seed42:81_class-52,42,81_class-52,0.11534829,0.12963393,0.12963393,4,4,0,1,1,0.00000000,0.01428565,0.01428565
seed42:82_class-32,42,82_class-32,0.45489243,0.43294978,0.43294978,1,1,0,0,0,0.00000000,-0.02194265,-0.02194265
seed42:83_class-28,42,83_class-28,0.43866929,0.44349369,0.43866929,1,0,1,1,1,-0.00482440,0.00482440,0.00000000
seed42:84_class-44,42,84_class-44,0.39700699,0.40023255,0.40023255,3,3,0,1,1,0.00000000,0.00322556,0.00322556
seed42:85_class-60,42,85_class-60,0.46158499,0.46129319,0.46129319,5,5,0,0,0,0.00000000,-0.00029179,-0.00029179
seed42:86_class-72,42,86_class-72,0.89754784,0.71073818,0.89754784,2,0,1,0,1,0.18680966,-0.18680966,0.00000000
seed42:87_class-56,42,87_class-56,0.46446645,0.46446645,0.46446645,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:88_class-44,42,88_class-44,0.31117976,0.37578449,0.37578449,3,3,0,1,1,0.00000000,0.06460473,0.06460473
seed42:89_class-4,42,89_class-4,0.91172111,0.91103899,0.91172111,3,0,1,0,1,0.00068212,-0.00068212,0.00000000
seed42:90_class-20,42,90_class-20,0.47162509,0.92792618,0.92792618,2,2,0,1,1,0.00000000,0.45630109,0.45630109
seed42:91_class-76,42,91_class-76,0.68957758,0.40176615,0.40176615,5,5,0,0,0,0.00000000,-0.28781143,-0.28781143
seed42:92_class-28,42,92_class-28,0.31118810,0.34557655,0.34557655,1,1,0,1,1,0.00000000,0.03438845,0.03438845
seed42:93_class-64,42,93_class-64,0.68308771,0.74492109,0.74492109,3,3,0,1,1,0.00000000,0.06183338,0.06183338
seed42:94_class-32,42,94_class-32,0.45685998,0.40865147,0.40865147,3,3,0,0,0,0.00000000,-0.04820850,-0.04820850
seed42:95_class-32,42,95_class-32,0.47269160,0.45898241,0.47269160,4,0,1,0,1,0.01370919,-0.01370919,0.00000000
seed42:96_class-48,42,96_class-48,0.39910892,0.39950582,0.39910892,5,0,1,1,1,-0.00039691,0.00039691,0.00000000
seed42:97_class-28,42,97_class-28,0.94585633,0.94840670,0.94840670,4,4,0,1,1,0.00000000,0.00255036,0.00255036
seed42:98_class-24,42,98_class-24,0.69727194,0.46785602,0.46785602,4,4,0,0,0,0.00000000,-0.22941592,-0.22941592
seed42:99_class-48,42,99_class-48,0.62456059,0.46887165,0.46887165,5,5,0,0,0,0.00000000,-0.15568894,-0.15568894
seed42:100_class-44,42,100_class-44,0.40360722,0.43523315,0.40360722,5,0,1,1,1,-0.03162593,0.03162593,0.00000000
seed42:101_class-64,42,101_class-64,0.97057652,0.97057652,0.97057652,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:102_class-40,42,102_class-40,0.44021559,0.40964171,0.40964171,4,4,0,0,0,0.00000000,-0.03057387,-0.03057387
seed42:103_class-48,42,103_class-48,0.96881509,0.32415795,0.96881509,5,0,1,0,1,0.64465714,-0.64465714,0.00000000
seed42:104_class-4,42,104_class-4,0.50343984,0.93022346,0.50343984,2,0,1,1,1,-0.42678362,0.42678362,0.00000000
seed42:105_class-4,42,105_class-4,0.49569535,0.49566892,0.49566892,5,5,0,0,0,0.00000000,-0.00002643,-0.00002643
seed42:106_class-20,42,106_class-20,0.75702661,0.79667014,0.75702661,5,0,1,1,1,-0.03964353,0.03964353,0.00000000
seed42:107_class-12,42,107_class-12,0.37735209,0.46754572,0.46754572,2,2,0,1,1,0.00000000,0.09019363,0.09019363
seed42:108_class-28,42,108_class-28,0.32134208,0.50076377,0.50076377,5,5,0,1,1,0.00000000,0.17942169,0.17942169
seed42:109_class-52,42,109_class-52,0.61573136,0.61570466,0.61573136,5,0,1,0,1,0.00002670,-0.00002670,0.00000000
seed42:110_class-60,42,110_class-60,0.58586866,0.58820397,0.58820397,3,3,0,1,1,0.00000000,0.00233531,0.00233531
seed42:111_class-56,42,111_class-56,0.33568186,0.36708936,0.33568186,1,0,1,1,1,-0.03140751,0.03140751,0.00000000
seed42:112_class-4,42,112_class-4,0.12018483,0.12018874,0.12018874,5,5,0,1,1,0.00000000,0.00000391,0.00000391
seed42:113_class-28,42,113_class-28,0.64619410,0.64636451,0.64619410,3,0,1,1,1,-0.00017041,0.00017041,0.00000000
seed42:114_class-52,42,114_class-52,0.74048668,0.66496611,0.66496611,2,2,0,0,0,0.00000000,-0.07552058,-0.07552058
seed42:115_class-4,42,115_class-4,0.75209391,0.75209391,0.75209391,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:116_class-20,42,116_class-20,0.80552870,0.80617970,0.80617970,5,5,0,1,1,0.00000000,0.00065100,0.00065100
seed42:117_class-0,42,117_class-0,0.33569700,0.33380494,0.33380494,3,3,0,0,0,0.00000000,-0.00189206,-0.00189206
seed42:118_class-24,42,118_class-24,0.20880374,0.20866290,0.20866290,2,2,0,0,0,0.00000000,-0.00014085,-0.00014085
seed42:119_class-48,42,119_class-48,0.32297969,0.35246983,0.32297969,1,0,1,1,1,-0.02949014,0.02949014,0.00000000
seed42:120_class-8,42,120_class-8,0.22216812,0.27956685,0.22216812,2,0,1,1,1,-0.05739874,0.05739874,0.00000000
seed42:121_class-44,42,121_class-44,0.79129851,0.79129851,0.79129851,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:122_class-60,42,122_class-60,0.48630792,0.58049572,0.58049572,1,1,0,1,1,0.00000000,0.09418780,0.09418780
seed42:123_class-72,42,123_class-72,0.32394791,0.43782249,0.32394791,4,0,1,1,1,-0.11387458,0.11387458,0.00000000
seed42:124_class-8,42,124_class-8,0.41481405,0.95437324,0.95437324,3,3,0,1,1,0.00000000,0.53955919,0.53955919
seed42:125_class-36,42,125_class-36,0.49454221,0.49487647,0.49487647,2,2,0,1,1,0.00000000,0.00033426,0.00033426
seed42:126_class-44,42,126_class-44,0.33359382,0.47491091,0.47491091,1,1,0,1,1,0.00000000,0.14131710,0.14131710
seed42:127_class-40,42,127_class-40,0.47378355,0.47378355,0.47378355,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:128_class-32,42,128_class-32,0.61621839,0.94223839,0.94223839,1,1,0,1,1,0.00000000,0.32602000,0.32602000
seed42:129_class-0,42,129_class-0,0.25541556,0.64489657,0.64489657,2,2,0,1,1,0.00000000,0.38948101,0.38948101
seed42:130_class-68,42,130_class-68,0.31605774,0.37600669,0.31605774,1,0,1,1,1,-0.05994895,0.05994895,0.00000000
seed42:131_class-24,42,131_class-24,0.49672842,0.86057770,0.86057770,1,1,0,1,1,0.00000000,0.36384928,0.36384928
seed42:132_class-44,42,132_class-44,0.61747235,0.49586785,0.49586785,2,2,0,0,0,0.00000000,-0.12160450,-0.12160450
seed42:133_class-20,42,133_class-20,0.11818986,0.29138324,0.29138324,1,1,0,1,1,0.00000000,0.17319338,0.17319338
seed42:134_class-64,42,134_class-64,0.47960055,0.83615482,0.83615482,5,5,0,1,1,0.00000000,0.35655427,0.35655427
seed42:135_class-60,42,135_class-60,0.53081340,0.44470656,0.44470656,3,3,0,0,0,0.00000000,-0.08610684,-0.08610684
seed42:136_class-68,42,136_class-68,0.45856684,0.43267137,0.45856684,4,0,1,0,1,0.02589548,-0.02589548,0.00000000
seed42:137_class-56,42,137_class-56,0.38174945,0.43169618,0.43169618,1,1,0,1,1,0.00000000,0.04994673,0.04994673
seed42:138_class-56,42,138_class-56,0.46619573,0.44917151,0.46619573,4,0,1,0,1,0.01702422,-0.01702422,0.00000000
seed42:139_class-36,42,139_class-36,0.54124874,0.90954715,0.90954715,2,2,0,1,1,0.00000000,0.36829841,0.36829841
seed42:140_class-4,42,140_class-4,0.84271884,0.84218669,0.84271884,3,0,1,0,1,0.00053215,-0.00053215,0.00000000
seed42:141_class-60,42,141_class-60,0.39238030,0.30024579,0.30024579,2,2,0,0,0,0.00000000,-0.09213451,-0.09213451
seed42:142_class-76,42,142_class-76,0.40568185,0.40568185,0.40568185,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:143_class-16,42,143_class-16,0.33074927,0.33084688,0.33074927,4,0,1,1,1,-0.00009760,0.00009760,0.00000000
seed42:144_class-60,42,144_class-60,0.55708271,0.40162072,0.40162072,2,2,0,0,0,0.00000000,-0.15546200,-0.15546200
seed42:145_class-24,42,145_class-24,0.42314595,0.44097045,0.44097045,2,2,0,1,1,0.00000000,0.01782450,0.01782450
seed42:146_class-4,42,146_class-4,0.21710983,0.95385069,0.95385069,3,3,0,1,1,0.00000000,0.73674086,0.73674086
seed42:147_class-36,42,147_class-36,0.46726352,0.46567038,0.46567038,3,3,0,0,0,0.00000000,-0.00159314,-0.00159314
seed42:148_class-12,42,148_class-12,0.03116568,0.03116568,0.03116568,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:149_class-20,42,149_class-20,0.58013177,0.13707089,0.13707089,4,4,0,0,0,0.00000000,-0.44306087,-0.44306087
seed42:150_class-60,42,150_class-60,0.85121918,0.92657590,0.92657590,4,4,0,1,1,0.00000000,0.07535672,0.07535672
seed42:151_class-4,42,151_class-4,0.79690731,0.95642632,0.95642632,5,5,0,1,1,0.00000000,0.15951902,0.15951902
seed42:152_class-0,42,152_class-0,0.45359650,0.45359650,0.45359650,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:153_class-36,42,153_class-36,0.45788324,0.54809099,0.54809099,5,5,0,1,1,0.00000000,0.09020776,0.09020776
seed42:154_class-28,42,154_class-28,0.40701130,0.43884575,0.43884575,3,3,0,1,1,0.00000000,0.03183445,0.03183445
seed42:155_class-48,42,155_class-48,0.65614867,0.32335806,0.32335806,2,2,0,0,0,0.00000000,-0.33279061,-0.33279061
seed42:156_class-48,42,156_class-48,0.43926930,0.40241650,0.43926930,5,0,1,0,1,0.03685281,-0.03685281,0.00000000
seed42:157_class-8,42,157_class-8,0.46071914,0.36388114,0.46071914,1,0,1,0,1,0.09683800,-0.09683800,0.00000000
seed42:158_class-4,42,158_class-4,0.95112789,0.95147979,0.95147979,5,5,0,1,1,0.00000000,0.00035191,0.00035191
seed42:159_class-76,42,159_class-76,0.43526298,0.43526298,0.43526298,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:160_class-56,42,160_class-56,0.48287889,0.48096704,0.48287889,3,0,1,0,1,0.00191185,-0.00191185,0.00000000
seed42:161_class-24,42,161_class-24,0.36987603,0.36080530,0.36080530,5,5,0,0,0,0.00000000,-0.00907072,-0.00907072
seed42:162_class-64,42,162_class-64,0.26565272,0.36669475,0.36669475,3,3,0,1,1,0.00000000,0.10104203,0.10104203
seed42:163_class-36,42,163_class-36,0.35123706,0.35123706,0.35123706,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:164_class-8,42,164_class-8,0.47027346,0.81217551,0.47027346,1,0,1,1,1,-0.34190205,0.34190205,0.00000000
seed42:165_class-36,42,165_class-36,0.96291047,0.95930189,0.96291047,1,0,1,0,1,0.00360858,-0.00360858,0.00000000
seed42:166_class-48,42,166_class-48,0.57734525,0.57730907,0.57730907,2,2,0,0,0,0.00000000,-0.00003618,-0.00003618
seed42:167_class-52,42,167_class-52,0.86553693,0.62447679,0.62447679,1,1,0,0,0,0.00000000,-0.24106014,-0.24106014
seed42:168_class-68,42,168_class-68,0.74623775,0.90359628,0.90359628,3,3,0,1,1,0.00000000,0.15735853,0.15735853
seed42:169_class-40,42,169_class-40,0.65326840,0.65326840,0.65326840,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:170_class-76,42,170_class-76,0.48620796,0.46694669,0.48620796,5,0,1,0,1,0.01926127,-0.01926127,0.00000000
seed42:171_class-0,42,171_class-0,0.64667535,0.80001920,0.80001920,4,4,0,1,1,0.00000000,0.15334386,0.15334386
seed42:172_class-76,42,172_class-76,0.33639064,0.45807275,0.33639064,2,0,1,1,1,-0.12168211,0.12168211,0.00000000
seed42:173_class-24,42,173_class-24,0.46893123,0.43957305,0.46893123,3,0,1,0,1,0.02935818,-0.02935818,0.00000000
seed42:174_class-72,42,174_class-72,0.78887069,0.44902793,0.44902793,2,2,0,0,0,0.00000000,-0.33984277,-0.33984277
seed42:175_class-52,42,175_class-52,0.23621184,0.23616387,0.23621184,1,0,1,0,1,0.00004797,-0.00004797,0.00000000
seed42:176_class-24,42,176_class-24,0.41471696,0.44346386,0.44346386,1,1,0,1,1,0.00000000,0.02874690,0.02874690
seed42:177_class-16,42,177_class-16,0.45668894,0.96463704,0.96463704,1,1,0,1,1,0.00000000,0.50794810,0.50794810
seed42:178_class-48,42,178_class-48,0.41841578,0.41841578,0.41841578,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:179_class-4,42,179_class-4,0.94867033,0.70017749,0.94867033,2,0,1,0,1,0.24849284,-0.24849284,0.00000000
seed42:180_class-0,42,180_class-0,0.60730088,0.60555494,0.60730088,5,0,1,0,1,0.00174594,-0.00174594,0.00000000
seed42:181_class-16,42,181_class-16,0.46367091,0.54471856,0.54471856,5,5,0,1,1,0.00000000,0.08104765,0.08104765
seed42:182_class-68,42,182_class-68,0.47360280,0.46039489,0.47360280,1,0,1,0,1,0.01320791,-0.01320791,0.00000000
seed42:183_class-36,42,183_class-36,0.90749955,0.59816509,0.59816509,5,5,0,0,0,0.00000000,-0.30933446,-0.30933446
seed42:184_class-20,42,184_class-20,0.71416891,0.71477962,0.71477962,3,3,0,1,1,0.00000000,0.00061071,0.00061071
seed42:185_class-16,42,185_class-16,0.96632409,0.91737008,0.91737008,5,5,0,0,0,0.00000000,-0.04895401,-0.04895401
seed42:186_class-72,42,186_class-72,0.44832554,0.44832554,0.44832554,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:187_class-64,42,187_class-64,0.36156848,0.39313480,0.39313480,5,5,0,1,1,0.00000000,0.03156632,0.03156632
seed42:188_class-24,42,188_class-24,0.46197304,0.46936166,0.46936166,3,3,0,1,1,0.00000000,0.00738862,0.00738862
seed42:189_class-76,42,189_class-76,0.51384783,0.56034207,0.51384783,2,0,1,1,1,-0.04649425,0.04649425,0.00000000
seed42:190_class-4,42,190_class-4,0.95201749,0.95185798,0.95201749,1,0,1,0,1,0.00015950,-0.00015950,0.00000000
seed42:191_class-24,42,191_class-24,0.36488485,0.49923965,0.49923965,1,1,0,1,1,0.00000000,0.13435480,0.13435480
seed42:192_class-4,42,192_class-4,0.86988664,0.86700535,0.86988664,1,0,1,0,1,0.00288129,-0.00288129,0.00000000
seed42:193_class-24,42,193_class-24,0.44085509,0.45347789,0.45347789,3,3,0,1,1,0.00000000,0.01262280,0.01262280
seed42:194_class-44,42,194_class-44,0.46703073,0.45545360,0.45545360,1,1,0,0,0,0.00000000,-0.01157713,-0.01157713
seed42:195_class-36,42,195_class-36,0.52358824,0.74637032,0.74637032,1,1,0,1,1,0.00000000,0.22278208,0.22278208
seed42:196_class-64,42,196_class-64,0.26008108,0.38517427,0.38517427,1,1,0,1,1,0.00000000,0.12509319,0.12509319
seed42:197_class-36,42,197_class-36,0.55126780,0.48404542,0.55126780,1,0,1,0,1,0.06722239,-0.06722239,0.00000000
seed42:198_class-48,42,198_class-48,0.74240196,0.74175382,0.74175382,4,4,0,0,0,0.00000000,-0.00064814,-0.00064814
seed42:199_class-12,42,199_class-12,0.56398737,0.56527090,0.56527090,4,4,0,1,1,0.00000000,0.00128353,0.00128353
seed42:200_class-12,42,200_class-12,0.32506305,0.33548060,0.33548060,1,1,0,1,1,0.00000000,0.01041755,0.01041755
seed42:201_class-36,42,201_class-36,0.50749749,0.92973876,0.50749749,1,0,1,1,1,-0.42224127,0.42224127,0.00000000
seed42:202_class-64,42,202_class-64,0.96857709,0.96870661,0.96857709,2,0,1,1,1,-0.00012952,0.00012952,0.00000000
seed42:203_class-4,42,203_class-4,0.85895807,0.86043316,0.85895807,4,0,1,1,1,-0.00147510,0.00147510,0.00000000
seed42:204_class-44,42,204_class-44,0.39854988,0.41764435,0.39854988,4,0,1,1,1,-0.01909447,0.01909447,0.00000000
seed42:205_class-4,42,205_class-4,0.28520605,0.28516626,0.28520605,5,0,1,0,1,0.00003979,-0.00003979,0.00000000
seed42:206_class-64,42,206_class-64,0.46834236,0.44537386,0.46834236,4,0,1,0,1,0.02296850,-0.02296850,0.00000000
seed42:207_class-52,42,207_class-52,0.24421304,0.24421304,0.24421304,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:208_class-20,42,208_class-20,0.49078935,0.31824771,0.31824771,2,2,0,0,0,0.00000000,-0.17254165,-0.17254165
seed42:209_class-28,42,209_class-28,0.33763760,0.33762836,0.33763760,3,0,1,0,1,0.00000924,-0.00000924,0.00000000
seed42:210_class-48,42,210_class-48,0.39629701,0.39659703,0.39659703,5,5,0,1,1,0.00000000,0.00030002,0.00030002
seed42:211_class-36,42,211_class-36,0.63572443,0.84503442,0.84503442,5,5,0,1,1,0.00000000,0.20931000,0.20931000
seed42:212_class-64,42,212_class-64,0.42712355,0.42712355,0.42712355,0,0,0,1,1,0.00000000,0.00000000,0.00000000
seed42:213_class-52,42,213_class-52,0.60105336,0.60023940,0.60023940,1,1,0,0,0,0.00000000,-0.00081396,-0.00081396
