fold,sample_id,obj_name,baseline_miou,original_miou,original_iter,original_non_degraded,support_fg_miou,support_fg_iter,support_fg_fallback,support_fg_non_degraded,support_fg_delta_vs_original,support_fg_delta_vs_baseline,support_fg_ndr_delta_vs_original,support_decoder_fg_miou,support_decoder_fg_iter,support_decoder_fg_fallback,support_decoder_fg_non_degraded,support_decoder_fg_delta_vs_original,support_decoder_fg_delta_vs_baseline,support_decoder_fg_ndr_delta_vs_original
2,fold2:62_class-11,62_class-11,0.98525047,0.98525047,0,1,0.98525047,0,0,1,0.00000000,0.00000000,0,0.98525047,0,0,1,0.00000000,0.00000000,0
2,fold2:63_class-14,63_class-14,0.63563299,0.48618412,3,0,0.63563299,0,1,1,0.14944887,0.00000000,1,0.63563299,0,1,1,0.14944887,0.00000000,1
2,fold2:64_class-14,64_class-14,0.99824828,0.96341252,5,0,0.96341252,5,0,0,0.00000000,-0.03483576,0,0.96341252,5,0,0,0.00000000,-0.03483576,0
2,fold2:65_class-14,65_class-14,0.78463799,0.69869334,2,0,0.78463799,0,1,1,0.08594465,0.00000000,1,0.78463799,0,1,1,0.08594465,0.00000000,1
2,fold2:66_class-10,66_class-10,0.45298249,0.60732442,2,1,0.45298249,0,1,1,-0.15434194,0.00000000,0,0.45298249,0,1,1,-0.15434194,0.00000000,0
2,fold2:67_class-14,67_class-14,0.28416404,0.28578413,3,1,0.28416404,0,1,1,-0.00162008,0.00000000,0,0.28416404,0,1,1,-0.00162008,0.00000000,0
2,fold2:68_class-11,68_class-11,0.00022222,0.00237700,3,1,0.00022222,0,1,1,-0.00215478,0.00000000,0,0.00022222,0,1,1,-0.00215478,0.00000000,0
2,fold2:69_class-13,69_class-13,0.33764774,0.17726563,1,0,0.17726563,1,0,0,0.00000000,-0.16038211,0,0.33764774,0,1,1,0.16038211,0.00000000,1
2,fold2:70_class-14,70_class-14,0.20162868,0.40474027,3,1,0.20162868,0,1,1,-0.20311159,0.00000000,0,0.20162868,0,1,1,-0.20311159,0.00000000,0
2,fold2:71_class-11,71_class-11,0.29058552,0.28103364,4,0,0.28103364,4,0,0,0.00000000,-0.00955188,0,0.28103364,4,0,0,0.00000000,-0.00955188,0
2,fold2:72_class-14,72_class-14,0.69129443,0.69302559,1,1,0.69302559,1,0,1,0.00000000,0.00173116,0,0.69302559,1,0,1,0.00000000,0.00173116,0
2,fold2:73_class-14,73_class-14,0.49118122,0.42196882,3,0,0.49118122,0,1,1,0.06921241,0.00000000,1,0.49118122,0,1,1,0.06921241,0.00000000,1
2,fold2:74_class-11,74_class-11,0.94991404,0.89138162,3,0,0.94991404,0,1,1,0.05853242,0.00000000,1,0.94991404,0,1,1,0.05853242,0.00000000,1
2,fold2:75_class-13,75_class-13,0.96359342,0.92687970,1,0,0.96359342,0,1,1,0.03671372,0.00000000,1,0.96359342,0,1,1,0.03671372,0.00000000,1
2,fold2:76_class-14,76_class-14,0.47617155,0.32970014,3,0,0.32970014,3,0,0,0.00000000,-0.14647141,0,0.32970014,3,0,0,0.00000000,-0.14647141,0
2,fold2:77_class-14,77_class-14,0.50577164,0.41843462,2,0,0.41843462,2,0,0,0.00000000,-0.08733702,0,0.41843462,2,0,0,0.00000000,-0.08733702,0
2,fold2:78_class-13,78_class-13,0.74861711,0.86338931,1,1,0.74861711,0,1,1,-0.11477220,0.00000000,0,0.74861711,0,1,1,-0.11477220,0.00000000,0
2,fold2:79_class-14,79_class-14,0.52493006,0.52493006,0,1,0.52493006,0,0,1,0.00000000,0.00000000,0,0.52493006,0,0,1,0.00000000,0.00000000,0
2,fold2:80_class-14,80_class-14,0.90161443,0.82122755,2,0,0.90161443,0,1,1,0.08038688,0.00000000,1,0.90161443,0,1,1,0.08038688,0.00000000,1
2,fold2:81_class-10,81_class-10,0.39648023,0.35219449,2,0,0.39648023,0,1,1,0.04428574,0.00000000,1,0.39648023,0,1,1,0.04428574,0.00000000,1
2,fold2:82_class-12,82_class-12,0.38770777,0.36849988,2,0,0.38770777,0,1,1,0.01920789,0.00000000,1,0.38770777,0,1,1,0.01920789,0.00000000,1
2,fold2:83_class-14,83_class-14,0.39224035,0.39224035,0,1,0.39224035,0,0,1,0.00000000,0.00000000,0,0.39224035,0,0,1,0.00000000,0.00000000,0
2,fold2:84_class-11,84_class-11,0.99368745,0.97656512,3,0,0.99368745,0,1,1,0.01712233,0.00000000,1,0.99368745,0,1,1,0.01712233,0.00000000,1
2,fold2:85_class-10,85_class-10,0.33905071,0.31218037,3,0,0.33905071,0,1,1,0.02687034,0.00000000,1,0.33905071,0,1,1,0.02687034,0.00000000,1
2,fold2:86_class-14,86_class-14,0.99296951,0.99296951,0,1,0.99296951,0,0,1,0.00000000,0.00000000,0,0.99296951,0,0,1,0.00000000,0.00000000,0
2,fold2:87_class-12,87_class-12,0.33917132,0.33917132,0,1,0.33917132,0,0,1,0.00000000,0.00000000,0,0.33917132,0,0,1,0.00000000,0.00000000,0
2,fold2:88_class-14,88_class-14,0.76303887,0.73201168,2,0,0.76303887,0,1,1,0.03102720,0.00000000,1,0.76303887,0,1,1,0.03102720,0.00000000,1
2,fold2:89_class-12,89_class-12,0.43229485,0.31641591,2,0,0.43229485,0,1,1,0.11587894,0.00000000,1,0.43229485,0,1,1,0.11587894,0.00000000,1
2,fold2:90_class-14,90_class-14,0.81129885,0.41725436,2,0,0.41725436,2,0,0,0.00000000,-0.39404449,0,0.41725436,2,0,0,0.00000000,-0.39404449,0
2,fold2:91_class-12,91_class-12,0.67652375,0.64267844,5,0,0.67652375,0,1,1,0.03384531,0.00000000,1,0.67652375,0,1,1,0.03384531,0.00000000,1
2,fold2:92_class-14,92_class-14,0.24206182,0.44484764,2,1,0.44484764,2,0,1,0.00000000,0.20278582,0,0.24206182,0,1,1,-0.20278582,0.00000000,0
2,fold2:93_class-11,93_class-11,0.64443052,0.78868914,1,1,0.64443052,0,1,1,-0.14425862,0.00000000,0,0.64443052,0,1,1,-0.14425862,0.00000000,0
2,fold2:94_class-13,94_class-13,0.71962583,0.80566782,5,1,0.71962583,0,1,1,-0.08604199,0.00000000,0,0.71962583,0,1,1,-0.08604199,0.00000000,0
2,fold2:95_class-14,95_class-14,0.37703198,0.41085160,3,1,0.37703198,0,1,1,-0.03381962,0.00000000,0,0.37703198,0,1,1,-0.03381962,0.00000000,0
2,fold2:96_class-14,96_class-14,0.29157364,0.83662063,1,1,0.29157364,0,1,1,-0.54504699,0.00000000,0,0.29157364,0,1,1,-0.54504699,0.00000000,0
2,fold2:97_class-14,97_class-14,0.27963823,0.65937841,3,1,0.27963823,0,1,1,-0.37974018,0.00000000,0,0.27963823,0,1,1,-0.37974018,0.00000000,0
2,fold2:98_class-12,98_class-12,0.99403846,0.90650523,1,0,0.90650523,1,0,0,0.00000000,-0.08753324,0,0.90650523,1,0,0,0.00000000,-0.08753324,0
2,fold2:99_class-14,99_class-14,0.39646289,0.37288067,2,0,0.39646289,0,1,1,0.02358222,0.00000000,1,0.39646289,0,1,1,0.02358222,0.00000000,1
2,fold2:100_class-13,100_class-13,0.54357773,0.84102976,3,1,0.54357773,0,1,1,-0.29745203,0.00000000,0,0.54357773,0,1,1,-0.29745203,0.00000000,0
2,fold2:101_class-14,101_class-14,0.40756285,0.34476492,5,0,0.34476492,5,0,0,0.00000000,-0.06279793,0,0.34476492,5,0,0,0.00000000,-0.06279793,0
2,fold2:102_class-14,102_class-14,0.20279379,0.19570178,2,0,0.19570178,2,0,0,0.00000000,-0.00709201,0,0.19570178,2,0,0,0.00000000,-0.00709201,0
2,fold2:103_class-14,103_class-14,0.37008429,0.33697939,3,0,0.37008429,0,1,1,0.03310490,0.00000000,1,0.37008429,0,1,1,0.03310490,0.00000000,1
2,fold2:104_class-13,104_class-13,0.93379581,0.85654491,1,0,0.93379581,0,1,1,0.07725090,0.00000000,1,0.93379581,0,1,1,0.07725090,0.00000000,1
2,fold2:105_class-14,105_class-14,0.97226220,0.97226220,0,1,0.97226220,0,0,1,0.00000000,0.00000000,0,0.97226220,0,0,1,0.00000000,0.00000000,0
2,fold2:106_class-11,106_class-11,0.94150484,0.95334005,5,1,0.95334005,5,0,1,0.00000000,0.01183522,0,0.95334005,5,0,1,0.00000000,0.01183522,0
2,fold2:107_class-13,107_class-13,0.87683761,0.94096667,4,1,0.87683761,0,1,1,-0.06412905,0.00000000,0,0.87683761,0,1,1,-0.06412905,0.00000000,0
2,fold2:108_class-10,108_class-10,0.86515892,0.86515892,0,1,0.86515892,0,0,1,0.00000000,0.00000000,0,0.86515892,0,0,1,0.00000000,0.00000000,0
2,fold2:109_class-10,109_class-10,0.85341680,0.89414918,5,1,0.85341680,0,1,1,-0.04073238,0.00000000,0,0.85341680,0,1,1,-0.04073238,0.00000000,0
2,fold2:110_class-14,110_class-14,0.82654709,0.96852821,4,1,0.96852821,4,0,1,0.00000000,0.14198112,0,0.96852821,4,0,1,0.00000000,0.14198112,0
2,fold2:111_class-14,111_class-14,0.44292724,0.43079913,2,0,0.44292724,0,1,1,0.01212811,0.00000000,1,0.44292724,0,1,1,0.01212811,0.00000000,1
2,fold2:112_class-14,112_class-14,0.55627394,0.58676577,4,1,0.55627394,0,1,1,-0.03049183,0.00000000,0,0.55627394,0,1,1,-0.03049183,0.00000000,0
2,fold2:113_class-10,113_class-10,0.30118006,0.59553546,3,1,0.59553546,3,0,1,0.00000000,0.29435539,0,0.59553546,3,0,1,0.00000000,0.29435539,0
2,fold2:114_class-14,114_class-14,0.20424844,0.20424844,0,1,0.20424844,0,0,1,0.00000000,0.00000000,0,0.20424844,0,0,1,0.00000000,0.00000000,0
2,fold2:115_class-11,115_class-11,0.98160547,0.94413912,4,0,0.98160547,0,1,1,0.03746635,0.00000000,1,0.98160547,0,1,1,0.03746635,0.00000000,1
2,fold2:116_class-14,116_class-14,0.43447247,0.88639873,3,1,0.88639873,3,0,1,0.00000000,0.45192626,0,0.43447247,0,1,1,-0.45192626,0.00000000,0
2,fold2:117_class-10,117_class-10,0.28381518,0.27088648,5,0,0.28381518,0,1,1,0.01292869,0.00000000,1,0.28381518,0,1,1,0.01292869,0.00000000,1
2,fold2:118_class-12,118_class-12,0.80426180,0.76612335,3,0,0.80426180,0,1,1,0.03813845,0.00000000,1,0.80426180,0,1,1,0.03813845,0.00000000,1
2,fold2:119_class-14,119_class-14,0.49750862,0.63114512,2,1,0.63114512,2,0,1,0.00000000,0.13363650,0,0.63114512,2,0,1,0.00000000,0.13363650,0
2,fold2:120_class-14,120_class-14,0.55641085,0.51346755,1,0,0.51346755,1,0,0,0.00000000,-0.04294330,0,0.51346755,1,0,0,0.00000000,-0.04294330,0
2,fold2:121_class-11,121_class-11,0.33079091,0.31337723,4,0,0.31337723,4,0,0,0.00000000,-0.01741368,0,0.31337723,4,0,0,0.00000000,-0.01741368,0
2,fold2:122_class-14,122_class-14,0.36660823,0.36660823,0,1,0.36660823,0,0,1,0.00000000,0.00000000,0,0.36660823,0,0,1,0.00000000,0.00000000,0
2,fold2:123_class-14,123_class-14,0.50655138,0.48954922,5,0,0.48954922,5,0,0,0.00000000,-0.01700217,0,0.48954922,5,0,0,0.00000000,-0.01700217,0
2,fold2:124_class-13,124_class-13,0.93139362,0.93139362,0,1,0.93139362,0,0,1,0.00000000,0.00000000,0,0.93139362,0,0,1,0.00000000,0.00000000,0
2,fold2:125_class-14,125_class-14,0.74963778,0.82290053,4,1,0.82290053,4,0,1,0.00000000,0.07326275,0,0.82290053,4,0,1,0.00000000,0.07326275,0
2,fold2:126_class-14,126_class-14,0.43952376,0.46721259,4,1,0.46721259,4,0,1,0.00000000,0.02768883,0,0.43952376,0,1,1,-0.02768883,0.00000000,0
2,fold2:127_class-14,127_class-14,0.34020415,0.34020415,0,1,0.34020415,0,0,1,0.00000000,0.00000000,0,0.34020415,0,0,1,0.00000000,0.00000000,0
2,fold2:128_class-14,128_class-14,0.41198489,0.39511979,3,0,0.41198489,0,1,1,0.01686510,0.00000000,1,0.41198489,0,1,1,0.01686510,0.00000000,1
2,fold2:129_class-14,129_class-14,0.39619476,0.33707279,1,0,0.33707279,1,0,0,0.00000000,-0.05912197,0,0.33707279,1,0,0,0.00000000,-0.05912197,0
2,fold2:130_class-12,130_class-12,0.63897771,0.84340990,5,1,0.63897771,0,1,1,-0.20443219,0.00000000,0,0.63897771,0,1,1,-0.20443219,0.00000000,0
2,fold2:131_class-14,131_class-14,0.44721344,0.39806086,4,0,0.44721344,0,1,1,0.04915258,0.00000000,1,0.44721344,0,1,1,0.04915258,0.00000000,1
2,fold2:132_class-10,132_class-10,0.59006464,0.57024008,1,0,0.59006464,0,1,1,0.01982456,0.00000000,1,0.59006464,0,1,1,0.01982456,0.00000000,1
2,fold2:133_class-14,133_class-14,0.74965239,0.67883778,3,0,0.67883778,3,0,0,0.00000000,-0.07081461,0,0.67883778,3,0,0,0.00000000,-0.07081461,0
2,fold2:134_class-12,134_class-12,0.97017097,0.92104489,3,0,0.92104489,3,0,0,0.00000000,-0.04912609,0,0.92104489,3,0,0,0.00000000,-0.04912609,0
2,fold2:135_class-14,135_class-14,0.35682166,0.95070970,3,1,0.95070970,3,0,1,0.00000000,0.59388804,0,0.95070970,3,0,1,0.00000000,0.59388804,0
2,fold2:136_class-14,136_class-14,0.99722397,0.96601009,5,0,0.96601009,5,0,0,0.00000000,-0.03121388,0,0.96601009,5,0,0,0.00000000,-0.03121388,0
2,fold2:137_class-14,137_class-14,0.36816755,0.80427110,2,1,0.80427110,2,0,1,0.00000000,0.43610355,0,0.80427110,2,0,1,0.00000000,0.43610355,0
2,fold2:138_class-13,138_class-13,0.98219299,0.96438378,1,0,0.96438378,1,0,0,0.00000000,-0.01780921,0,0.96438378,1,0,0,0.00000000,-0.01780921,0
2,fold2:139_class-14,139_class-14,0.74715155,0.63365316,4,0,0.63365316,4,0,0,0.00000000,-0.11349839,0,0.74715155,0,1,1,0.11349839,0.00000000,1
2,fold2:140_class-11,140_class-11,0.99871290,0.95147616,5,0,0.99871290,0,1,1,0.04723674,0.00000000,1,0.99871290,0,1,1,0.04723674,0.00000000,1
2,fold2:141_class-14,141_class-14,0.34022683,0.38505316,2,1,0.34022683,0,1,1,-0.04482633,0.00000000,0,0.34022683,0,1,1,-0.04482633,0.00000000,0
2,fold2:142_class-10,142_class-10,0.16469607,0.14859079,2,0,0.16469607,0,1,1,0.01610528,0.00000000,1,0.16469607,0,1,1,0.01610528,0.00000000,1
2,fold2:143_class-14,143_class-14,0.19094375,0.19367371,1,1,0.19094375,0,1,1,-0.00272997,0.00000000,0,0.19094375,0,1,1,-0.00272997,0.00000000,0
2,fold2:144_class-10,144_class-10,0.65845096,0.34312108,4,0,0.34312108,4,0,0,0.00000000,-0.31532988,0,0.34312108,4,0,0,0.00000000,-0.31532988,0
2,fold2:145_class-14,145_class-14,0.59659410,0.65810436,2,1,0.65810436,2,0,1,0.00000000,0.06151026,0,0.65810436,2,0,1,0.00000000,0.06151026,0
2,fold2:146_class-13,146_class-13,0.79709482,0.79709482,0,1,0.79709482,0,0,1,0.00000000,0.00000000,0,0.79709482,0,0,1,0.00000000,0.00000000,0
2,fold2:147_class-12,147_class-12,0.94506818,0.83714169,1,0,0.94506818,0,1,1,0.10792649,0.00000000,1,0.94506818,0,1,1,0.10792649,0.00000000,1
2,fold2:148_class-14,148_class-14,0.65176189,0.87237763,5,1,0.87237763,5,0,1,0.00000000,0.22061574,0,0.87237763,5,0,1,0.00000000,0.22061574,0
2,fold2:149_class-14,149_class-14,0.53566122,0.47505921,1,0,0.53566122,0,1,1,0.06060201,0.00000000,1,0.53566122,0,1,1,0.06060201,0.00000000,1
2,fold2:150_class-10,150_class-10,0.17691983,0.17311898,3,0,0.17311898,3,0,0,0.00000000,-0.00380085,0,0.17311898,3,0,0,0.00000000,-0.00380085,0
2,fold2:151_class-14,151_class-14,0.30013418,0.43381307,4,1,0.43381307,4,0,1,0.00000000,0.13367888,0,0.43381307,4,0,1,0.00000000,0.13367888,0
2,fold2:152_class-14,152_class-14,0.37629628,0.37629628,0,1,0.37629628,0,0,1,0.00000000,0.00000000,0,0.37629628,0,0,1,0.00000000,0.00000000,0
2,fold2:153_class-14,153_class-14,0.71489102,0.63860983,5,0,0.71489102,0,1,1,0.07628119,0.00000000,1,0.71489102,0,1,1,0.07628119,0.00000000,1
2,fold2:154_class-14,154_class-14,0.37466961,0.37466961,0,1,0.37466961,0,0,1,0.00000000,0.00000000,0,0.37466961,0,0,1,0.00000000,0.00000000,0
2,fold2:155_class-14,155_class-14,0.77126622,0.67532766,1,0,0.77126622,0,1,1,0.09593856,0.00000000,1,0.77126622,0,1,1,0.09593856,0.00000000,1
2,fold2:156_class-14,156_class-14,0.95911515,0.88435382,5,0,0.95911515,0,1,1,0.07476133,0.00000000,1,0.95911515,0,1,1,0.07476133,0.00000000,1
2,fold2:157_class-14,157_class-14,0.38170227,0.33076298,5,0,0.33076298,5,0,0,0.00000000,-0.05093929,0,0.33076298,5,0,0,0.00000000,-0.05093929,0
2,fold2:158_class-11,158_class-11,0.99555111,0.95645189,3,0,0.95645189,3,0,0,0.00000000,-0.03909922,0,0.99555111,0,1,1,0.03909922,0.00000000,1
2,fold2:159_class-12,159_class-12,0.39086768,0.40566826,3,1,0.39086768,0,1,1,-0.01480058,0.00000000,0,0.39086768,0,1,1,-0.01480058,0.00000000,0
2,fold2:160_class-14,160_class-14,0.50548786,0.83112651,5,1,0.83112651,5,0,1,0.00000000,0.32563865,0,0.83112651,5,0,1,0.00000000,0.32563865,0
2,fold2:161_class-11,161_class-11,0.98728240,0.96931434,2,0,0.96931434,2,0,0,0.00000000,-0.01796806,0,0.96931434,2,0,0,0.00000000,-0.01796806,0
2,fold2:162_class-14,162_class-14,0.53195214,0.53195214,0,1,0.53195214,0,0,1,0.00000000,0.00000000,0,0.53195214,0,0,1,0.00000000,0.00000000,0
2,fold2:163_class-11,163_class-11,0.98549724,0.92589468,1,0,0.98549724,0,1,1,0.05960256,0.00000000,1,0.98549724,0,1,1,0.05960256,0.00000000,1
2,fold2:164_class-14,164_class-14,0.99753737,0.93279016,2,0,0.99753737,0,1,1,0.06474721,0.00000000,1,0.99753737,0,1,1,0.06474721,0.00000000,1
2,fold2:165_class-12,165_class-12,0.62871325,0.91949344,1,1,0.91949344,1,0,1,0.00000000,0.29078019,0,0.91949344,1,0,1,0.00000000,0.29078019,0
2,fold2:166_class-14,166_class-14,0.86477315,0.57297629,2,0,0.86477315,0,1,1,0.29179686,0.00000000,1,0.86477315,0,1,1,0.29179686,0.00000000,1
2,fold2:167_class-14,167_class-14,0.96203160,0.68474483,1,0,0.68474483,1,0,0,0.00000000,-0.27728677,0,0.68474483,1,0,0,0.00000000,-0.27728677,0
2,fold2:168_class-12,168_class-12,0.84403455,0.80976659,2,0,0.80976659,2,0,0,0.00000000,-0.03426796,0,0.80976659,2,0,0,0.00000000,-0.03426796,0
2,fold2:169_class-14,169_class-14,0.81924140,0.91498035,4,1,0.81924140,0,1,1,-0.09573895,0.00000000,0,0.81924140,0,1,1,-0.09573895,0.00000000,0
2,fold2:170_class-14,170_class-14,0.88141990,0.32984459,3,0,0.32984459,3,0,0,0.00000000,-0.55157530,0,0.88141990,0,1,1,0.55157530,0.00000000,1
2,fold2:171_class-11,171_class-11,0.66673863,0.64257622,1,0,0.64257622,1,0,0,0.00000000,-0.02416241,0,0.64257622,1,0,0,0.00000000,-0.02416241,0
2,fold2:172_class-14,172_class-14,0.35084617,0.37397465,1,1,0.35084617,0,1,1,-0.02312848,0.00000000,0,0.35084617,0,1,1,-0.02312848,0.00000000,0
2,fold2:173_class-11,173_class-11,0.99316013,0.94837558,3,0,0.99316013,0,1,1,0.04478455,0.00000000,1,0.99316013,0,1,1,0.04478455,0.00000000,1
2,fold2:174_class-14,174_class-14,0.63640499,0.52194518,3,0,0.63640499,0,1,1,0.11445981,0.00000000,1,0.63640499,0,1,1,0.11445981,0.00000000,1
2,fold2:175_class-11,175_class-11,0.43809524,0.35880736,4,0,0.35880736,4,0,0,0.00000000,-0.07928789,0,0.35880736,4,0,0,0.00000000,-0.07928789,0
2,fold2:176_class-13,176_class-13,0.92731988,0.68660796,4,0,0.92731988,0,1,1,0.24071193,0.00000000,1,0.92731988,0,1,1,0.24071193,0.00000000,1
2,fold2:177_class-12,177_class-12,0.95545405,0.89816207,4,0,0.95545405,0,1,1,0.05729198,0.00000000,1,0.95545405,0,1,1,0.05729198,0.00000000,1
2,fold2:178_class-14,178_class-14,0.44829303,0.43225250,2,0,0.43225250,2,0,0,0.00000000,-0.01604053,0,0.43225250,2,0,0,0.00000000,-0.01604053,0
2,fold2:179_class-14,179_class-14,0.85393751,0.47774035,2,0,0.47774035,2,0,0,0.00000000,-0.37619716,0,0.47774035,2,0,0,0.00000000,-0.37619716,0
2,fold2:180_class-14,180_class-14,0.98262966,0.94622791,1,0,0.94622791,1,0,0,0.00000000,-0.03640175,0,0.94622791,1,0,0,0.00000000,-0.03640175,0
2,fold2:181_class-11,181_class-11,0.26249832,0.32801288,1,1,0.32801288,1,0,1,0.00000000,0.06551456,0,0.32801288,1,0,1,0.00000000,0.06551456,0
2,fold2:182_class-12,182_class-12,0.42289087,0.40089297,2,0,0.40089297,2,0,0,0.00000000,-0.02199790,0,0.40089297,2,0,0,0.00000000,-0.02199790,0
2,fold2:183_class-14,183_class-14,0.46579412,0.59962165,4,1,0.59962165,4,0,1,0.00000000,0.13382754,0,0.59962165,4,0,1,0.00000000,0.13382754,0
2,fold2:184_class-10,184_class-10,0.78429055,0.49726245,5,0,0.49726245,5,0,0,0.00000000,-0.28702810,0,0.49726245,5,0,0,0.00000000,-0.28702810,0
2,fold2:185_class-14,185_class-14,0.84469473,0.37360311,3,0,0.37360311,3,0,0,0.00000000,-0.47109163,0,0.37360311,3,0,0,0.00000000,-0.47109163,0
2,fold2:186_class-10,186_class-10,0.28849837,0.36155641,4,1,0.28849837,0,1,1,-0.07305804,0.00000000,0,0.28849837,0,1,1,-0.07305804,0.00000000,0
2,fold2:187_class-11,187_class-11,0.97800165,0.95515907,3,0,0.95515907,3,0,0,0.00000000,-0.02284259,0,0.95515907,3,0,0,0.00000000,-0.02284259,0
2,fold2:188_class-11,188_class-11,0.91654259,0.87611842,4,0,0.87611842,4,0,0,0.00000000,-0.04042417,0,0.91654259,0,1,1,0.04042417,0.00000000,1
2,fold2:189_class-14,189_class-14,0.98206031,0.95749891,3,0,0.98206031,0,1,1,0.02456141,0.00000000,1,0.98206031,0,1,1,0.02456141,0.00000000,1
2,fold2:190_class-14,190_class-14,0.35430047,0.37633112,2,1,0.37633112,2,0,1,0.00000000,0.02203065,0,0.37633112,2,0,1,0.00000000,0.02203065,0
2,fold2:191_class-14,191_class-14,0.37104642,0.35681897,1,0,0.35681897,1,0,0,0.00000000,-0.01422745,0,0.35681897,1,0,0,0.00000000,-0.01422745,0
2,fold2:192_class-14,192_class-14,0.43380386,0.43380386,0,1,0.43380386,0,0,1,0.00000000,0.00000000,0,0.43380386,0,0,1,0.00000000,0.00000000,0
2,fold2:193_class-13,193_class-13,0.96321273,0.93012273,4,0,0.93012273,4,0,0,0.00000000,-0.03309000,0,0.93012273,4,0,0,0.00000000,-0.03309000,0
2,fold2:194_class-14,194_class-14,0.77954519,0.94178796,1,1,0.77954519,0,1,1,-0.16224277,0.00000000,0,0.77954519,0,1,1,-0.16224277,0.00000000,0
2,fold2:195_class-10,195_class-10,0.20839584,0.40365088,2,1,0.40365088,2,0,1,0.00000000,0.19525504,0,0.40365088,2,0,1,0.00000000,0.19525504,0
2,fold2:196_class-14,196_class-14,0.41359526,0.38510141,2,0,0.41359526,0,1,1,0.02849385,0.00000000,1,0.41359526,0,1,1,0.02849385,0.00000000,1
2,fold2:197_class-13,197_class-13,0.98531568,0.72931522,4,0,0.98531568,0,1,1,0.25600046,0.00000000,1,0.98531568,0,1,1,0.25600046,0.00000000,1
2,fold2:198_class-14,198_class-14,0.98510522,0.58124518,2,0,0.98510522,0,1,1,0.40386003,0.00000000,1,0.98510522,0,1,1,0.40386003,0.00000000,1
2,fold2:199_class-12,199_class-12,0.93507254,0.93507254,0,1,0.93507254,0,0,1,0.00000000,0.00000000,0,0.93507254,0,0,1,0.00000000,0.00000000,0
2,fold2:200_class-13,200_class-13,0.96496338,0.87500656,3,0,0.87500656,3,0,0,0.00000000,-0.08995682,0,0.87500656,3,0,0,0.00000000,-0.08995682,0
2,fold2:201_class-11,201_class-11,0.41264486,0.94770086,4,1,0.94770086,4,0,1,0.00000000,0.53505599,0,0.94770086,4,0,1,0.00000000,0.53505599,0
2,fold2:202_class-14,202_class-14,0.01927776,0.01751759,2,0,0.01751759,2,0,0,0.00000000,-0.00176016,0,0.01751759,2,0,0,0.00000000,-0.00176016,0
2,fold2:203_class-14,203_class-14,0.52165502,0.52165502,0,1,0.52165502,0,0,1,0.00000000,0.00000000,0,0.52165502,0,0,1,0.00000000,0.00000000,0
2,fold2:204_class-14,204_class-14,0.40649578,0.33633018,4,0,0.33633018,4,0,0,0.00000000,-0.07016560,0,0.33633018,4,0,0,0.00000000,-0.07016560,0
2,fold2:205_class-14,205_class-14,0.31826711,0.38389781,1,1,0.38389781,1,0,1,0.00000000,0.06563070,0,0.31826711,0,1,1,-0.06563070,0.00000000,0
2,fold2:206_class-14,206_class-14,0.60285097,0.58454144,3,0,0.58454144,3,0,0,0.00000000,-0.01830953,0,0.58454144,3,0,0,0.00000000,-0.01830953,0
2,fold2:207_class-11,207_class-11,0.93969488,0.91174316,3,0,0.93969488,0,1,1,0.02795172,0.00000000,1,0.93969488,0,1,1,0.02795172,0.00000000,1
2,fold2:208_class-11,208_class-11,0.52581513,0.37344629,2,0,0.52581513,0,1,1,0.15236884,0.00000000,1,0.52581513,0,1,1,0.15236884,0.00000000,1
2,fold2:209_class-14,209_class-14,0.61980832,0.58469337,4,0,0.61980832,0,1,1,0.03511494,0.00000000,1,0.61980832,0,1,1,0.03511494,0.00000000,1
2,fold2:210_class-14,210_class-14,0.51138830,0.38617122,2,0,0.38617122,2,0,0,0.00000000,-0.12521708,0,0.51138830,0,1,1,0.12521708,0.00000000,1
2,fold2:211_class-14,211_class-14,0.95129144,0.32120571,4,0,0.95129144,0,1,1,0.63008574,0.00000000,1,0.95129144,0,1,1,0.63008574,0.00000000,1
2,fold2:212_class-14,212_class-14,0.53095835,0.69509423,3,1,0.69509423,3,0,1,0.00000000,0.16413587,0,0.69509423,3,0,1,0.00000000,0.16413587,0
2,fold2:213_class-14,213_class-14,0.03785971,0.79614651,5,1,0.79614651,5,0,1,0.00000000,0.75828680,0,0.79614651,5,0,1,0.00000000,0.75828680,0
2,fold2:214_class-10,214_class-10,0.57000589,0.65633368,2,1,0.65633368,2,0,1,0.00000000,0.08632779,0,0.65633368,2,0,1,0.00000000,0.08632779,0
2,fold2:215_class-14,215_class-14,0.56714487,0.66084170,1,1,0.66084170,1,0,1,0.00000000,0.09369683,0,0.66084170,1,0,1,0.00000000,0.09369683,0
2,fold2:216_class-12,216_class-12,0.34569246,0.33897784,3,0,0.33897784,3,0,0,0.00000000,-0.00671461,0,0.33897784,3,0,0,0.00000000,-0.00671461,0
2,fold2:217_class-14,217_class-14,0.25226045,0.92397439,2,1,0.92397439,2,0,1,0.00000000,0.67171395,0,0.92397439,2,0,1,0.00000000,0.67171395,0
2,fold2:218_class-11,218_class-11,0.93041188,0.87821782,2,0,0.93041188,0,1,1,0.05219406,0.00000000,1,0.93041188,0,1,1,0.05219406,0.00000000,1
2,fold2:219_class-14,219_class-14,0.36377111,0.34887421,4,0,0.36377111,0,1,1,0.01489690,0.00000000,1,0.36377111,0,1,1,0.01489690,0.00000000,1
